항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,937,-622,-238,-86,-73,,15, 
  당기순이익(지배)＜당기＞,"1,434.9",-952.7,-364.1,-161.3,-185.6,, , 
  보통주수정평균발행주식수＜당기＞,"153,111,962","153,111,962","153,111,962","187,013,802","252,569,076","262,592,129", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,972","1,333","1,084",900,869,,-3, 
  자본총계(지배)＜당기＞,"3,019.3","2,040.4","1,659.3","2,153.8","2,283.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"153,099,975","153,099,975","153,099,975","239,347,597","262,580,099","262,580,099", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,18,25,-15,54,-16,,-130, 
  영업활동현금흐름＜당기＞,26.9,39.0,-23.0,100.7,-41.3,, , 
  보통주수정평균발행주식수＜당기＞,"153,111,962","153,111,962","153,111,962","187,013,802","252,569,076","262,592,129", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,716,664,624,520,384,,-26, 
  매출액＜당기＞,"1,096.4","1,016.6",955.0,972.4,970.1,, , 
  보통주수정평균발행주식수＜당기＞,"153,111,962","153,111,962","153,111,962","187,013,802","252,569,076","262,592,129", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,1.04,N/A,N/A,N/A,N/A,,-50.93, 
  보통주수정주가(기말)＜당기＞,978,856,923,630,810,666, , 
  EPS＜당기＞,937,-622,-238,-86,-73,, , 
펼치기 PBR,0.50,0.64,0.85,0.70,0.93,,33.06, 
  보통주수정주가(기말)＜당기＞,978,856,923,630,810,666, , 
  BPS＜당기＞,"1,972","1,333","1,084",900,869,, , 
펼치기 PCR,55.57,33.63,-61.37,11.69,-49.58,,-523.97, 
  보통주수정주가(기말)＜당기＞,978,856,923,630,810,666, , 
  CPS＜당기＞,18,25,-15,54,-16,, , 
펼치기 PSR,1.37,1.29,1.48,1.21,2.11,,74.05, 
  보통주수정주가(기말)＜당기＞,978,856,923,630,810,666, , 
  SPS＜당기＞,716,664,624,520,384,, , 
펼치기 EV/EBITDA,-8.87,47.98,-30.99,43.17,174.52,,304.28, 
  EV＜당기＞,"1,618.4","1,510.8","1,749.2","1,440.9",339.5,, , 
  EBITDA＜당기＞,-182.5,31.5,-56.5,33.4,1.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
