항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"37,625","-7,296","2,318","-11,781","-13,131",653,-11,105
  당기순이익(지배)＜당기＞,"24,577.5","-4,890.6","1,640.8","-8,337.9","-9,293.2",462.5, , 
  보통주수정평균발행주식수＜당기＞,"65,322,106","67,034,927","70,773,116","70,773,116","70,773,116","70,773,116", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"185,395","168,031","163,572","154,230","139,385","141,275",-10,1
  자본총계(지배)＜당기＞,"111,214.4","118,822.2","115,669.0","109,063.0","98,565.6","99,902.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"59,987,860","70,714,630","70,714,630","70,714,630","70,714,630","70,714,630", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"9,083","1,887","-20,687","-1,271","11,810","5,154","1,029",-56
  영업활동현금흐름＜당기＞,"5,933.1","1,265.2","-14,641.2",-899.7,"8,358.4","-2,389.2", , 
  보통주수정평균발행주식수＜당기＞,"65,322,106","67,034,927","70,773,116","70,773,116","70,773,116","70,773,116", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"236,809","196,331","214,524","210,584","218,916","253,764",4,16
  매출액＜당기＞,"154,688.4","131,610.5","151,825.5","149,036.6","154,933.8","179,596.7", , 
  보통주수정평균발행주식수＜당기＞,"65,322,106","67,034,927","70,773,116","70,773,116","70,773,116","70,773,116", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,2.55,N/A,54.56,N/A,N/A,140.32,21.77,"2,047.74"
  보통주수정주가(기말)＜당기＞,"95,948","128,500","126,500","108,500","94,600","91,700", , 
  EPS＜당기＞,"37,625","-7,296","2,318","-11,781","-13,131",653, , 
펼치기 PBR,0.52,0.76,0.77,0.70,0.68,0.65,-3.53,-4.36
  보통주수정주가(기말)＜당기＞,"95,948","128,500","126,500","108,500","94,600","91,700", , 
  BPS＜당기＞,"185,395","168,031","163,572","154,230","139,385","141,275", , 
펼치기 PCR,10.56,68.08,-6.11,-85.35,8.01,17.79,109.38,122.13
  보통주수정주가(기말)＜당기＞,"95,948","128,500","126,500","108,500","94,600","91,700", , 
  CPS＜당기＞,"9,083","1,887","-20,687","-1,271","11,810","5,154", , 
펼치기 PSR,0.41,0.65,0.59,0.52,0.43,0.36,-16.13,-16.38
  보통주수정주가(기말)＜당기＞,"95,948","128,500","126,500","108,500","94,600","91,700", , 
  SPS＜당기＞,"236,809","196,331","214,524","210,584","218,916","253,764", , 
펼치기 EV/EBITDA,12.38,-100.37,15.28,19.80,-6.83,20.07,-134.49,393.85
  EV＜당기＞,"73,904.6","86,714.4","105,920.3","95,729.8","67,342.3","70,675.3", , 
  EBITDA＜당기＞,"5,968.9",-863.9,"6,933.6","4,835.3","-9,860.8","3,521.8", , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,0.18, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,25.50, , 
