항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,170","2,187","5,932","6,387","5,438",,-15, 
  당기순이익(지배)＜당기＞,20.3,93.6,380.6,409.9,348.9,, , 
  보통주수정평균발행주식수＜당기＞,"934,075","4,281,681","6,416,717","6,416,717","6,416,717","8,117,168", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"196,156","183,215","188,635","185,177","192,466",,4, 
  자본총계(지배)＜당기＞,"8,247.4","11,748.0","12,095.6","11,873.8","12,341.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"4,204,524","6,412,139","6,412,139","6,412,139","6,412,139","9,803,749", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"33,157","43,143","29,772","32,306","33,155",,3, 
  영업활동현금흐름＜당기＞,309.7,"1,847.2","1,910.4","2,073.0","2,127.5",, , 
  보통주수정평균발행주식수＜당기＞,"934,075","4,281,681","6,416,717","6,416,717","6,416,717","8,117,168", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"433,356","395,759","326,179","323,537","334,347","266,226",3,-20
  매출액＜당기＞,"4,047.9","16,945.1","20,930.0","20,760.5","21,454.1","21,610.0", , 
  보통주수정평균발행주식수＜당기＞,"934,075","4,281,681","6,416,717","6,416,717","6,416,717","8,117,168", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,67.27,69.06,25.20,15.97,22.16,,38.76, 
  보통주수정주가(기말)＜당기＞,"146,000","151,000","149,500","102,000","120,500","118,000", , 
  EPS＜당기＞,"2,170","2,187","5,932","6,387","5,438",, , 
펼치기 PBR,0.74,0.82,0.79,0.55,0.63,,13.67, 
  보통주수정주가(기말)＜당기＞,"146,000","151,000","149,500","102,000","120,500","118,000", , 
  BPS＜당기＞,"196,156","183,215","188,635","185,177","192,466",, , 
펼치기 PCR,4.40,3.50,5.02,3.16,3.63,,15.11, 
  보통주수정주가(기말)＜당기＞,"146,000","151,000","149,500","102,000","120,500","118,000", , 
  CPS＜당기＞,"33,157","43,143","29,772","32,306","33,155",, , 
펼치기 PSR,0.34,0.38,0.46,0.32,0.36,0.44,14.32,22.98
  보통주수정주가(기말)＜당기＞,"146,000","151,000","149,500","102,000","120,500","118,000", , 
  SPS＜당기＞,"433,356","395,759","326,179","323,537","334,347","266,226", , 
펼치기 EV/EBITDA,44.30,8.29,7.32,5.13,5.66,,10.42, 
  EV＜당기＞,"12,023.5","12,339.4","16,248.0","12,099.3","12,831.2",, , 
  EBITDA＜당기＞,271.4,"1,489.3","2,219.1","2,360.7","2,267.3",, , 
펼치기 DPS,280,"1,300","1,300","1,600","1,600",,0, 
  현금DPS,280,"1,300","1,300","1,600","1,600",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.19,0.86,0.87,1.57,1.33,,-0.24, 
  현금배당성향(%),58.08,89.03,21.90,25.03,29.40,,4.37, 
