항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,902,313,445,117,-203,,-274, 
  당기순이익(지배)＜당기＞,179.7,62.4,88.8,23.3,-40.5,, , 
  보통주수정평균발행주식수＜당기＞,"19,930,000","19,930,000","19,930,000","19,930,000","19,930,000","19,930,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,555","17,870","18,377","18,307","18,916",,3, 
  자본총계(지배)＜당기＞,"3,383.3","3,444.1","3,541.7","3,528.1","3,645.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,272,357","19,272,371","19,272,364","19,272,364","19,272,364","19,272,364", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,109","1,505","2,099","2,608","-2,425",,-193, 
  영업활동현금흐름＜당기＞,221.1,299.9,418.3,519.8,-483.4,, , 
  보통주수정평균발행주식수＜당기＞,"19,930,000","19,930,000","19,930,000","19,930,000","19,930,000","19,930,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"27,292","27,367","27,446","24,919","27,664",,11, 
  매출액＜당기＞,"5,439.3","5,454.3","5,469.9","4,966.4","5,513.4",, , 
  보통주수정평균발행주식수＜당기＞,"19,930,000","19,930,000","19,930,000","19,930,000","19,930,000","19,930,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,8.52,20.95,11.81,58.97,N/A,,-143.85, 
  보통주수정주가(기말)＜당기＞,"7,682","6,560","5,260","6,890","5,260","5,840", , 
  EPS＜당기＞,902,313,445,117,-203,, , 
펼치기 PBR,0.44,0.37,0.29,0.38,0.28,,-26.12, 
  보통주수정주가(기말)＜당기＞,"7,682","6,560","5,260","6,890","5,260","5,840", , 
  BPS＜당기＞,"17,555","17,870","18,377","18,307","18,916",, , 
펼치기 PCR,6.92,4.36,2.51,2.64,-2.17,,-182.09, 
  보통주수정주가(기말)＜당기＞,"7,682","6,560","5,260","6,890","5,260","5,840", , 
  CPS＜당기＞,"1,109","1,505","2,099","2,608","-2,425",, , 
펼치기 PSR,0.28,0.24,0.19,0.28,0.19,,-31.23, 
  보통주수정주가(기말)＜당기＞,"7,682","6,560","5,260","6,890","5,260","5,840", , 
  SPS＜당기＞,"27,292","27,367","27,446","24,919","27,664",, , 
펼치기 EV/EBITDA,3.44,4.12,3.60,3.84,8.84,,129.88, 
  EV＜당기＞,"1,963.7","1,949.4","1,760.6","1,764.2","2,311.1",, , 
  EBITDA＜당기＞,571.4,473.3,489.2,458.9,261.5,, , 
펼치기 DPS,108,119,100,50,30,,-40, 
  현금DPS,95,108,100,50,30,, , 
  주식DPS,12,12,0,0,,, , 
  현금배당수익률,1.24,1.64,1.90,0.73,0.57,,-0.16, 
  현금배당성향(%),10.21,33.17,21.71,41.38,-14.26,,-55.64, 
