항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,025",206,329,201,285,,42, 
  당기순이익(지배)＜당기＞,153.1,30.7,49.2,30.0,42.6,, , 
  보통주수정평균발행주식수＜당기＞,"14,934,008","14,934,008","14,934,008","14,934,008","14,934,008","14,934,008", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"10,707","10,796","11,092","10,857","11,249",,4, 
  자본총계(지배)＜당기＞,"1,451.1","1,463.1","1,503.2","1,471.3","1,524.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,551,991","13,551,991","13,551,991","13,551,991","13,551,991",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,520,786,"1,444","1,463",227,,-84, 
  영업활동현금흐름＜당기＞,77.6,117.4,215.7,218.4,33.9,, , 
  보통주수정평균발행주식수＜당기＞,"14,934,008","14,934,008","14,934,008","14,934,008","14,934,008","14,934,008", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"11,373","10,763","10,764","9,479","10,022",,6, 
  매출액＜당기＞,"1,698.5","1,607.4","1,607.5","1,415.5","1,496.7",, , 
  보통주수정평균발행주식수＜당기＞,"14,934,008","14,934,008","14,934,008","14,934,008","14,934,008","14,934,008", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,4.68,16.64,9.82,15.19,13.11,,-13.75, 
  보통주수정주가(기말)＜당기＞,"4,800","3,425","3,235","3,050","3,735","3,700", , 
  EPS＜당기＞,"1,025",206,329,201,285,, , 
펼치기 PBR,0.45,0.32,0.29,0.28,0.33,,18.19, 
  보통주수정주가(기말)＜당기＞,"4,800","3,425","3,235","3,050","3,735","3,700", , 
  BPS＜당기＞,"10,707","10,796","11,092","10,857","11,249",, , 
펼치기 PCR,9.24,4.36,2.24,2.09,16.47,,689.63, 
  보통주수정주가(기말)＜당기＞,"4,800","3,425","3,235","3,050","3,735","3,700", , 
  CPS＜당기＞,520,786,"1,444","1,463",227,, , 
펼치기 PSR,0.42,0.32,0.30,0.32,0.37,,15.82, 
  보통주수정주가(기말)＜당기＞,"4,800","3,425","3,235","3,050","3,735","3,700", , 
  SPS＜당기＞,"11,373","10,763","10,764","9,479","10,022",, , 
펼치기 EV/EBITDA,-0.38,-2.55,-1.72,-1.32,0.23,,117.29, 
  EV＜당기＞,-53.4,-217.6,-258.5,-196.5,36.7,, , 
  EBITDA＜당기＞,142.1,85.5,150.1,148.7,160.7,, , 
펼치기 DPS,200,150,175,100,175,,75, 
  현금DPS,200,150,175,100,175,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,4.17,4.38,5.41,3.28,4.69,,1.41, 
  현금배당성향(%),17.70,66.14,48.20,45.21,55.72,,10.51, 
