항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,405,52,117,861,"1,414","1,922",64,36
  당기순이익(지배)＜당기＞,96.2,12.3,27.7,204.2,335.5,457.3, , 
  보통주수정평균발행주식수＜당기＞,"23,728,210","23,728,210","23,728,210","23,728,210","23,728,210","23,798,052", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"10,292","10,224","10,229","15,226","16,953","18,987",11,12
  자본총계(지배)＜당기＞,"2,133.4","2,119.3","2,120.3","3,156.1","3,514.0","3,955.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,728,210","20,728,210","20,728,210","20,728,210","20,728,210","20,830,282", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,449,166,"3,073","2,986",-247,"3,652",-108,"1,575"
  영업활동현금흐름＜당기＞,106.4,39.5,729.1,708.6,-58.7,244.0, , 
  보통주수정평균발행주식수＜당기＞,"23,728,210","23,728,210","23,728,210","23,728,210","23,728,210","23,798,052", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"25,712","27,594","35,166","37,750","49,696","56,359",32,13
  매출액＜당기＞,"6,101.0","6,547.6","8,344.3","8,957.5","11,791.9","13,412.3", , 
  보통주수정평균발행주식수＜당기＞,"23,728,210","23,728,210","23,728,210","23,728,210","23,728,210","23,798,052", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,23.68,99.90,48.63,7.92,7.14,8.79,-9.87,23.12
  보통주수정주가(기말)＜당기＞,"9,600","5,180","5,680","6,820","10,100","16,900", , 
  EPS＜당기＞,405,52,117,861,"1,414","1,922", , 
펼치기 PBR,0.93,0.51,0.56,0.45,0.60,0.89,33.01,49.40
  보통주수정주가(기말)＜당기＞,"9,600","5,180","5,680","6,820","10,100","16,900", , 
  BPS＜당기＞,"10,292","10,224","10,229","15,226","16,953","18,987", , 
펼치기 PCR,21.40,31.13,1.85,2.28,-40.81,4.63,"-1,887.01",111.34
  보통주수정주가(기말)＜당기＞,"9,600","5,180","5,680","6,820","10,100","16,900", , 
  CPS＜당기＞,449,166,"3,073","2,986",-247,"3,652", , 
펼치기 PSR,0.37,0.19,0.16,0.18,0.20,0.30,12.50,47.54
  보통주수정주가(기말)＜당기＞,"9,600","5,180","5,680","6,820","10,100","16,900", , 
  SPS＜당기＞,"25,712","27,594","35,166","37,750","49,696","56,359", , 
펼치기 EV/EBITDA,11.88,14.98,9.14,7.37,9.51,8.97,29.09,-5.63
  EV＜당기＞,"5,016.5","4,542.5","4,582.8","4,414.2","6,454.8","8,429.3", , 
  EBITDA＜당기＞,422.2,303.3,501.4,599.2,678.8,939.3, , 
펼치기 DPS,60,50,60,80,80,,0, 
  현금DPS,60,50,60,80,80,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.63,0.97,1.06,1.17,0.79,0.47,-0.38,-0.32
  현금배당성향(%),12.93,84.24,44.87,8.12,4.94,4.17,-3.18,-0.77
