항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-655,-521,357,-628,-795,,-26, 
  당기순이익(지배)＜당기＞,-422.6,-336.5,230.3,-413.3,-422.9,, , 
  보통주수정평균발행주식수＜당기＞,"64,561,210","64,561,210","64,561,210","65,761,754","53,225,529","50,051,252", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,397","3,551","4,264","3,603","3,250",,-10, 
  자본총계(지배)＜당기＞,"2,693.6","2,175.5","2,612.0","2,207.0","1,443.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"61,261,210","61,261,210","61,261,210","61,261,210","44,405,242","44,405,242", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,920,297,"1,544",929,-220,,-124, 
  영업활동현금흐름＜당기＞,593.8,192.0,996.6,611.0,-117.2,, , 
  보통주수정평균발행주식수＜당기＞,"64,561,210","64,561,210","64,561,210","65,761,754","53,225,529","50,051,252", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"22,357","23,669","24,039","19,971","26,300",,32, 
  매출액＜당기＞,"14,434.0","15,280.9","15,519.5","13,133.3","13,998.2",, , 
  보통주수정평균발행주식수＜당기＞,"64,561,210","64,561,210","64,561,210","65,761,754","53,225,529","50,051,252", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,5.93,N/A,N/A,,28.23, 
  보통주수정주가(기말)＜당기＞,"2,620","2,060","2,115","2,265","2,055","1,730", , 
  EPS＜당기＞,-655,-521,357,-628,-795,, , 
펼치기 PBR,0.60,0.58,0.50,0.63,0.63,,0.57, 
  보통주수정주가(기말)＜당기＞,"2,620","2,060","2,115","2,265","2,055","1,730", , 
  BPS＜당기＞,"4,397","3,551","4,264","3,603","3,250",, , 
펼치기 PCR,2.85,6.93,1.37,2.44,-9.33,,-482.73, 
  보통주수정주가(기말)＜당기＞,"2,620","2,060","2,115","2,265","2,055","1,730", , 
  CPS＜당기＞,920,297,"1,544",929,-220,, , 
펼치기 PSR,0.12,0.09,0.09,0.11,0.08,,-31.10, 
  보통주수정주가(기말)＜당기＞,"2,620","2,060","2,115","2,265","2,055","1,730", , 
  SPS＜당기＞,"22,357","23,669","24,039","19,971","26,300",, , 
펼치기 EV/EBITDA,8.45,6.63,5.61,9.31,10.27,,10.35, 
  EV＜당기＞,"7,390.3","7,114.5","7,044.6","7,024.7","7,103.5",, , 
  EBITDA＜당기＞,874.1,"1,072.5","1,256.1",754.7,691.6,, , 
펼치기 DPS,25,25,25,25,25,,0, 
  현금DPS,25,25,25,25,25,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.95,1.21,1.18,1.10,1.22,,0.11, 
  현금배당성향(%),-3.62,-4.55,6.65,-3.71,-2.63,,1.08, 
