항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-43,-3,-13,3,30,,844, 
  당기순이익(지배)＜당기＞,-401.6,-29.5,-120.0,29.6,279.3,, , 
  보통주수정평균발행주식수＜당기＞,"939,706,015","939,706,015","939,706,015","939,706,015","939,706,015","1,160,402,156", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,345,328,318,370,400,,8, 
  자본총계(지배)＜당기＞,"3,209.7","3,052.7","2,957.4","3,444.4","3,733.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"929,226,059","929,742,109","930,119,737","931,616,504","932,828,433","1,215,587,598", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,34,15,84,18,-21,,-216, 
  영업활동현금흐름＜당기＞,318.6,143.5,791.8,166.6,-193.1,, , 
  보통주수정평균발행주식수＜당기＞,"939,706,015","939,706,015","939,706,015","939,706,015","939,706,015","1,160,402,156", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,671","1,755","1,654","1,699","2,126",,25, 
  매출액＜당기＞,"15,702.3","16,488.2","15,547.4","15,968.4","19,977.1",, , 
  보통주수정평균발행주식수＜당기＞,"939,706,015","939,706,015","939,706,015","939,706,015","939,706,015","1,160,402,156", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,399.48,54.96,,-86.24, 
  보통주수정주가(기말)＜당기＞,"1,032",931,565,"1,257","1,633","2,000", , 
  EPS＜당기＞,-43,-3,-13,3,30,, , 
펼치기 PBR,2.99,2.84,1.78,3.40,4.08,,20.04, 
  보통주수정주가(기말)＜당기＞,"1,032",931,565,"1,257","1,633","2,000", , 
  BPS＜당기＞,345,328,318,370,400,, , 
펼치기 PCR,30.45,60.97,6.71,70.90,-79.47,,-212.08, 
  보통주수정주가(기말)＜당기＞,"1,032",931,565,"1,257","1,633","2,000", , 
  CPS＜당기＞,34,15,84,18,-21,, , 
펼치기 PSR,0.62,0.53,0.34,0.74,0.77,,3.85, 
  보통주수정주가(기말)＜당기＞,"1,032",931,565,"1,257","1,633","2,000", , 
  SPS＜당기＞,"1,671","1,755","1,654","1,699","2,126",, , 
펼치기 EV/EBITDA,20.10,17.88,16.13,18.85,29.44,,56.17, 
  EV＜당기＞,"14,949.9","13,513.3","9,676.3","15,909.6","19,812.5",, , 
  EBITDA＜당기＞,743.9,755.7,599.9,843.8,672.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
