항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,336,-79,-100,57,630,,"1,010", 
  당기순이익(지배)＜당기＞,112.5,-26.3,-33.6,19.0,210.5,, , 
  보통주수정평균발행주식수＜당기＞,"33,442,000","33,442,000","33,442,000","33,442,000","33,442,000","33,442,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,302","3,131","3,027","3,058","3,669",,20, 
  자본총계(지배)＜당기＞,"1,104.1","1,047.1","1,012.2","1,022.7","1,227.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,440,789","33,440,789","33,440,789","33,440,789","33,440,789","33,440,789", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-67,-19,171,-217,-298,,-37, 
  영업활동현금흐름＜당기＞,-22.5,-6.4,57.4,-72.5,-99.6,, , 
  보통주수정평균발행주식수＜당기＞,"33,442,000","33,442,000","33,442,000","33,442,000","33,442,000","33,442,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,856","6,794","6,289","6,068","9,998",,65, 
  매출액＜당기＞,"2,292.7","2,272.1","2,103.0","2,029.4","3,343.6",, , 
  보통주수정평균발행주식수＜당기＞,"33,442,000","33,442,000","33,442,000","33,442,000","33,442,000","33,442,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,6.36,N/A,N/A,34.92,5.77,,-83.46, 
  보통주수정주가(기말)＜당기＞,"2,140","1,905","1,780","1,980","3,635","3,840", , 
  EPS＜당기＞,336,-79,-100,57,630,, , 
펼치기 PBR,0.65,0.61,0.59,0.65,0.99,,53.00, 
  보통주수정주가(기말)＜당기＞,"2,140","1,905","1,780","1,980","3,635","3,840", , 
  BPS＜당기＞,"3,302","3,131","3,027","3,058","3,669",, , 
펼치기 PCR,-31.84,-99.67,10.38,-9.13,-12.20,,-33.62, 
  보통주수정주가(기말)＜당기＞,"2,140","1,905","1,780","1,980","3,635","3,840", , 
  CPS＜당기＞,-67,-19,171,-217,-298,, , 
펼치기 PSR,0.31,0.28,0.28,0.33,0.36,,11.43, 
  보통주수정주가(기말)＜당기＞,"2,140","1,905","1,780","1,980","3,635","3,840", , 
  SPS＜당기＞,"6,856","6,794","6,289","6,068","9,998",, , 
펼치기 EV/EBITDA,9.44,37.21,29.49,16.72,6.18,,-63.04, 
  EV＜당기＞,"1,783.9","1,765.0","1,692.3","1,853.0","2,522.8",, , 
  EBITDA＜당기＞,188.9,47.4,57.4,110.8,408.3,, , 
펼치기 DPS,80,0,30,30,50,,67, 
  현금DPS,80,0,30,30,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.74,0.00,1.69,1.52,1.38,,-0.14, 
  현금배당성향(%),23.78,0.00,-29.86,52.90,7.94,,-44.96, 
