항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"5,856","9,987","8,013","10,532","17,457","17,579",66,1
  당기순이익(지배)＜당기＞,523.0,891.9,715.6,940.6,"1,559.1","1,570.0", , 
  보통주수정평균발행주식수＜당기＞,"8,930,907","8,930,907","8,930,907","8,930,907","8,930,907","8,930,907", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"38,153","44,186","51,185","62,437","78,914","96,638",26,22
  자본총계(지배)＜당기＞,"3,379.5","3,913.9","4,533.9","5,530.6","6,990.0","8,560.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"8,857,797","8,857,797","8,857,797","8,857,797","8,857,797",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"-6,538","11,652","1,522","21,696","13,709","20,043",-37,46
  영업활동현금흐름＜당기＞,-583.9,"1,040.7",135.9,"1,937.6","1,224.4","2,090.0", , 
  보통주수정평균발행주식수＜당기＞,"8,930,907","8,930,907","8,930,907","8,930,907","8,930,907","8,930,907", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"250,908","256,711","254,813","246,331","286,847","307,472",16,7
  매출액＜당기＞,"22,408.3","22,926.6","22,757.1","21,999.6","25,618.0","27,460.0", , 
  보통주수정평균발행주식수＜당기＞,"8,930,907","8,930,907","8,930,907","8,930,907","8,930,907","8,930,907", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,2.95,2.18,2.53,2.66,1.87,1.94,-29.76,3.72
  보통주수정주가(기말)＜당기＞,"17,300","21,750","20,250","28,000","32,600","34,050", , 
  EPS＜당기＞,"5,856","9,987","8,013","10,532","17,457","17,579", , 
펼치기 PBR,0.45,0.49,0.40,0.45,0.41,0.35,-7.88,-14.71
  보통주수정주가(기말)＜당기＞,"17,300","21,750","20,250","28,000","32,600","34,050", , 
  BPS＜당기＞,"38,153","44,186","51,185","62,437","78,914","96,638", , 
펼치기 PCR,-2.65,1.87,13.31,1.29,2.38,1.70,84.26,-28.56
  보통주수정주가(기말)＜당기＞,"17,300","21,750","20,250","28,000","32,600","34,050", , 
  CPS＜당기＞,"-6,538","11,652","1,522","21,696","13,709","20,043", , 
펼치기 PSR,0.07,0.08,0.08,0.11,0.11,0.11,-0.02,-2.56
  보통주수정주가(기말)＜당기＞,"17,300","21,750","20,250","28,000","32,600","34,050", , 
  SPS＜당기＞,"250,908","256,711","254,813","246,331","286,847","307,472", , 
펼치기 EV/EBITDA,3.95,2.84,3.55,2.73,2.09,1.06,-23.22,-49.18
  EV＜당기＞,"4,919.9","4,681.4","5,746.0","5,531.6","5,407.7","2,851.0", , 
  EBITDA＜당기＞,"1,246.5","1,646.5","1,617.3","2,029.0","2,583.4","2,680.0", , 
펼치기 DPS,0,500,600,600,800,,33, 
  현금DPS,0,500,600,600,800,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,2.30,2.96,2.14,2.45,1.76,0.31,-0.69
  현금배당성향(%),0.00,4.97,7.43,5.65,4.55,3.41,-1.11,-1.13
