항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,668",400,711,609,"2,430","1,989",299,-18
  당기순이익(지배)＜당기＞,551.8,153.1,276.9,237.4,946.6,775.0, , 
  보통주수정평균발행주식수＜당기＞,"33,087,098","38,262,270","38,958,090","38,958,090","38,958,090","38,958,090", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"20,937","20,008","20,491","20,912","23,262","24,702",11,6
  자본총계(지배)＜당기＞,"6,924.7","7,792.1","7,980.3","8,144.3","9,059.4","9,620.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,073,828","38,944,820","38,944,820","38,944,820","38,944,820","38,944,820", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,717","2,334","2,810","2,066","2,657","3,619",29,36
  영업활동현금흐름＜당기＞,568.1,893.2,"1,094.6",805.1,"1,035.1","1,450.0", , 
  보통주수정평균발행주식수＜당기＞,"33,087,098","38,262,270","38,958,090","38,958,090","38,958,090","38,958,090", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"13,938","22,052","21,480","20,215","22,911","25,164",13,10
  매출액＜당기＞,"4,611.7","8,437.6","8,368.1","7,875.5","8,925.7","9,803.3", , 
  보통주수정평균발행주식수＜당기＞,"33,087,098","38,262,270","38,958,090","38,958,090","38,958,090","38,958,090", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,6.60,25.87,10.69,11.90,5.02,6.21,-57.80,23.65
  보통주수정주가(기말)＜당기＞,"11,000","10,350","7,600","7,250","12,200","12,350", , 
  EPS＜당기＞,"1,668",400,711,609,"2,430","1,989", , 
펼치기 PBR,0.53,0.52,0.37,0.35,0.52,0.50,51.28,-4.67
  보통주수정주가(기말)＜당기＞,"11,000","10,350","7,600","7,250","12,200","12,350", , 
  BPS＜당기＞,"20,937","20,008","20,491","20,912","23,262","24,702", , 
펼치기 PCR,6.41,4.43,2.70,3.51,4.59,3.41,30.88,-25.69
  보통주수정주가(기말)＜당기＞,"11,000","10,350","7,600","7,250","12,200","12,350", , 
  CPS＜당기＞,"1,717","2,334","2,810","2,066","2,657","3,619", , 
펼치기 PSR,0.79,0.47,0.35,0.36,0.53,0.49,48.49,-7.83
  보통주수정주가(기말)＜당기＞,"11,000","10,350","7,600","7,250","12,200","12,350", , 
  SPS＜당기＞,"13,938","22,052","21,480","20,215","22,911","25,164", , 
펼치기 EV/EBITDA,4.57,7.44,5.64,6.07,5.23,4.85,-13.79,-7.25
  EV＜당기＞,"3,353.6","9,626.1","8,752.1","9,021.6","10,611.7","9,101.3", , 
  EBITDA＜당기＞,734.0,"1,293.5","1,551.2","1,487.5","2,029.5","1,876.7", , 
펼치기 DPS,149,150,150,125,225,,80, 
  현금DPS,149,150,150,125,225,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.36,1.45,1.97,1.72,1.84,1.01,0.12,-0.83
  현금배당성향(%),8.96,38.16,21.09,20.51,9.26,6.28,-11.25,-2.97
