항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,108",888,"1,009",566,"2,418",,327, 
  당기순이익(지배)＜당기＞,256.9,205.8,234.0,131.3,560.7,, , 
  보통주수정평균발행주식수＜당기＞,"23,185,880","23,185,880","23,185,880","23,185,880","23,185,880","23,104,784", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,990","11,222","12,508","11,968","15,261",,28, 
  자본총계(지배)＜당기＞,"2,273.7","2,512.4","2,809.3","2,687.8","3,427.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,758,881","22,387,642","22,459,126","22,459,126","22,459,126","22,577,525", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,283","3,560","3,594","3,106","4,324",,39, 
  영업활동현금흐름＜당기＞,761.1,825.5,833.4,720.2,"1,002.5",, , 
  보통주수정평균발행주식수＜당기＞,"23,185,880","23,185,880","23,185,880","23,185,880","23,185,880","23,104,784", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,658","8,734","9,973","9,755","13,974",,43, 
  매출액＜당기＞,"1,775.7","2,025.0","2,312.4","2,261.8","3,240.0",, , 
  보통주수정평균발행주식수＜당기＞,"23,185,880","23,185,880","23,185,880","23,185,880","23,185,880","23,104,784", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,8.19,7.30,7.66,18.28,4.90,,-73.20, 
  보통주수정주가(기말)＜당기＞,"9,070","6,480","7,730","10,350","11,850","11,600", , 
  EPS＜당기＞,"1,108",888,"1,009",566,"2,418",, , 
펼치기 PBR,0.91,0.58,0.62,0.86,0.78,,-10.22, 
  보통주수정주가(기말)＜당기＞,"9,070","6,480","7,730","10,350","11,850","11,600", , 
  BPS＜당기＞,"9,990","11,222","12,508","11,968","15,261",, , 
펼치기 PCR,2.76,1.82,2.15,3.33,2.74,,-17.75, 
  보통주수정주가(기말)＜당기＞,"9,070","6,480","7,730","10,350","11,850","11,600", , 
  CPS＜당기＞,"3,283","3,560","3,594","3,106","4,324",, , 
펼치기 PSR,1.18,0.74,0.78,1.06,0.85,,-20.07, 
  보통주수정주가(기말)＜당기＞,"9,070","6,480","7,730","10,350","11,850","11,600", , 
  SPS＜당기＞,"7,658","8,734","9,973","9,755","13,974",, , 
펼치기 EV/EBITDA,10.25,8.69,8.27,10.06,10.93,,8.67, 
  EV＜당기＞,"8,090.6","7,392.7","7,745.6","9,512.9","12,904.7",, , 
  EBITDA＜당기＞,789.1,850.4,936.1,946.0,"1,180.9",, , 
펼치기 DPS,230,230,270,300,350,,17, 
  현금DPS,230,230,270,300,350,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.54,3.55,3.49,2.90,2.95,,0.06, 
  현금배당성향(%),20.38,25.04,25.92,51.33,14.02,,-37.31, 
