항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"30,206","30,457","10,055","12,322","51,724",,320, 
  당기순이익(지배)＜당기＞,510.5,514.7,169.9,208.2,874.1,, , 
  보통주수정평균발행주식수＜당기＞,"1,690,000","1,690,000","1,690,000","1,690,000","1,690,000","1,690,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"431,800","455,260","461,851","474,227","534,606",,13, 
  자본총계(지배)＜당기＞,"7,104.1","7,490.1","7,598.5","7,802.1","8,795.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"1,645,224","1,645,224","1,645,224","1,645,224","1,645,224","1,645,224", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"25,659","7,476","1,972","28,217","16,957",,-40, 
  영업활동현금흐름＜당기＞,433.6,126.3,33.3,476.9,286.6,, , 
  보통주수정평균발행주식수＜당기＞,"1,690,000","1,690,000","1,690,000","1,690,000","1,690,000","1,690,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"479,790","511,589","552,583","574,111","657,599",,15, 
  매출액＜당기＞,"8,108.4","8,645.9","9,338.7","9,702.5","11,113.4",, , 
  보통주수정평균발행주식수＜당기＞,"1,690,000","1,690,000","1,690,000","1,690,000","1,690,000","1,690,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,5.51,5.78,14.67,13.47,2.99,,-77.83, 
  보통주수정주가(기말)＜당기＞,"166,500","176,000","147,500","166,000","154,500","167,000", , 
  EPS＜당기＞,"30,206","30,457","10,055","12,322","51,724",, , 
펼치기 PBR,0.39,0.39,0.32,0.35,0.29,,-17.44, 
  보통주수정주가(기말)＜당기＞,"166,500","176,000","147,500","166,000","154,500","167,000", , 
  BPS＜당기＞,"431,800","455,260","461,851","474,227","534,606",, , 
펼치기 PCR,6.49,23.54,74.81,5.88,9.11,,54.87, 
  보통주수정주가(기말)＜당기＞,"166,500","176,000","147,500","166,000","154,500","167,000", , 
  CPS＜당기＞,"25,659","7,476","1,972","28,217","16,957",, , 
펼치기 PSR,0.35,0.34,0.27,0.29,0.23,,-18.74, 
  보통주수정주가(기말)＜당기＞,"166,500","176,000","147,500","166,000","154,500","167,000", , 
  SPS＜당기＞,"479,790","511,589","552,583","574,111","657,599",, , 
펼치기 EV/EBITDA,2.52,2.10,3.59,4.26,2.47,,-42.08, 
  EV＜당기＞,"1,494.9","1,144.2","2,187.4","2,711.1","1,652.0",, , 
  EBITDA＜당기＞,593.7,546.2,609.7,636.3,669.5,, , 
펼치기 DPS,"2,000","2,500","2,000","2,000","2,500",,25, 
  현금DPS,"2,000","2,500","2,000","2,000","2,500",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.20,1.42,1.36,1.20,1.62,,0.41, 
  현금배당성향(%),6.45,7.99,19.36,15.80,4.71,,-11.10, 
