항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,118,"-1,397","-2,286",-295,289,,198, 
  당기순이익(지배)＜당기＞,85.9,"-1,016.7","-1,705.0",-234.0,229.9,, , 
  보통주수정평균발행주식수＜당기＞,"72,677,207","72,766,983","74,595,024","79,378,330","79,674,505","79,927,080", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,733","3,203",850,400,762,,91, 
  자본총계(지배)＜당기＞,"3,429.3","2,368.9",672.8,316.5,607.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"72,461,337","73,950,798","79,162,460","79,162,460","79,711,210","79,711,210", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,204,-779,304,893,"1,375",,54, 
  영업활동현금흐름＜당기＞,148.1,-567.0,226.5,708.9,"1,095.4",, , 
  보통주수정평균발행주식수＜당기＞,"72,677,207","72,766,983","74,595,024","79,378,330","79,674,505","79,927,080", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,892","3,830","10,992","11,165","12,298",,10, 
  매출액＜당기＞,"2,828.3","2,786.7","8,199.2","8,862.4","9,798.7",, , 
  보통주수정평균발행주식수＜당기＞,"72,677,207","72,766,983","74,595,024","79,378,330","79,674,505","79,927,080", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,18.96,N/A,N/A,N/A,5.93,,260.97, 
  보통주수정주가(기말)＜당기＞,"2,240","2,115","1,550","1,085","1,710","2,160", , 
  EPS＜당기＞,118,"-1,397","-2,286",-295,289,, , 
펼치기 PBR,0.47,0.66,1.82,2.71,2.24,,-17.34, 
  보통주수정주가(기말)＜당기＞,"2,240","2,115","1,550","1,085","1,710","2,160", , 
  BPS＜당기＞,"4,733","3,203",850,400,762,, , 
펼치기 PCR,10.99,-2.71,5.10,1.21,1.24,,2.38, 
  보통주수정주가(기말)＜당기＞,"2,240","2,115","1,550","1,085","1,710","2,160", , 
  CPS＜당기＞,204,-779,304,893,"1,375",, , 
펼치기 PSR,0.58,0.55,0.14,0.10,0.14,,43.07, 
  보통주수정주가(기말)＜당기＞,"2,240","2,115","1,550","1,085","1,710","2,160", , 
  SPS＜당기＞,"3,892","3,830","10,992","11,165","12,298",, , 
펼치기 EV/EBITDA,0.95,-2.75,15.63,6.08,4.84,,-20.33, 
  EV＜당기＞,134.2,"1,159.0","18,133.4","4,709.1","5,025.5",, , 
  EBITDA＜당기＞,140.9,-421.0,"1,160.5",774.4,"1,037.3",, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
