항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"18,513","24,274","53,472","-10,512","31,165","35,225",396,13
  당기순이익(지배)＜당기＞,"1,822.7","2,389.8","5,264.4","-1,034.9","3,068.3","3,468.0", , 
  보통주수정평균발행주식수＜당기＞,"9,845,181","9,845,181","9,845,181","9,845,181","9,845,181","9,845,181", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"347,867","352,681","399,182","349,962","380,637","414,093",9,9
  자본총계(지배)＜당기＞,"34,217.6","34,691.2","39,265.2","34,423.7","37,441.0","40,731.9", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,836,407","9,836,407","9,836,407","9,836,407","9,836,407",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"39,606","33,647","80,236","56,106","112,185","105,766",100,-6
  영업활동현금흐름＜당기＞,"3,899.2","3,312.7","7,899.4","5,523.7","11,044.9","8,850.5", , 
  보통주수정평균발행주식수＜당기＞,"9,845,181","9,845,181","9,845,181","9,845,181","9,845,181","9,845,181", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"393,230","526,723","649,478","484,428","641,576","764,686",32,19
  매출액＜당기＞,"38,714.2","51,856.8","63,942.2","47,692.8","63,164.4","75,284.8", , 
  보통주수정평균발행주식수＜당기＞,"9,845,181","9,845,181","9,845,181","9,845,181","9,845,181","9,845,181", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,16.20,10.55,5.40,N/A,8.15,7.24,135.77,-11.18
  보통주수정주가(기말)＜당기＞,"300,000","256,000","289,000","239,500","254,000","255,000", , 
  EPS＜당기＞,"18,513","24,274","53,472","-10,512","31,165","35,225", , 
펼치기 PBR,0.86,0.73,0.72,0.68,0.67,0.62,-2.49,-7.72
  보통주수정주가(기말)＜당기＞,"300,000","256,000","289,000","239,500","254,000","255,000", , 
  BPS＜당기＞,"347,867","352,681","399,182","349,962","380,637","414,093", , 
펼치기 PCR,7.57,7.61,3.60,4.27,2.26,2.41,-46.96,6.49
  보통주수정주가(기말)＜당기＞,"300,000","256,000","289,000","239,500","254,000","255,000", , 
  CPS＜당기＞,"39,606","33,647","80,236","56,106","112,185","105,766", , 
펼치기 PSR,0.76,0.49,0.44,0.49,0.40,0.33,-19.92,-15.77
  보통주수정주가(기말)＜당기＞,"300,000","256,000","289,000","239,500","254,000","255,000", , 
  SPS＜당기＞,"393,230","526,723","649,478","484,428","641,576","764,686", , 
펼치기 EV/EBITDA,8.80,7.74,6.33,9.26,5.52,4.69,-40.34,-15.02
  EV＜당기＞,"54,097.2","54,116.3","71,967.1","68,962.5","64,581.4","59,101.4", , 
  EBITDA＜당기＞,"6,148.1","6,992.9","11,364.9","7,447.8","11,690.2","12,589.4", , 
펼치기 DPS,"1,250","2,000","2,000","1,500","3,000",,100, 
  현금DPS,"1,250","2,000","2,000","1,500","3,000",, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.42,0.78,0.69,0.63,1.18,1.12,0.55,-0.06
  현금배당성향(%),6.75,8.23,3.74,-14.26,9.62,8.12,23.87,-1.50
