항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-913,619,"2,555","2,388","4,989","4,410",109,-12
  당기순이익(지배)＜당기＞,-482.5,323.3,"1,322.1","1,214.3","2,525.8","2,232.8", , 
  보통주수정평균발행주식수＜당기＞,"52,817,808","52,267,068","51,748,055","50,840,902","50,630,000","50,630,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"41,433","45,535","48,217","51,329","57,134","59,652",11,4
  자본총계(지배)＜당기＞,"21,793.9","23,696.3","24,860.6","25,977.5","28,892.3","30,165.7", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"52,600,000","52,040,000","51,560,000","50,609,562","50,569,412","50,569,412", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-184,"1,078","13,820","8,551","19,554","9,730",129,-50
  영업활동현금흐름＜당기＞,-97.4,563.4,"7,151.4","4,347.5","9,900.1","2,383.4", , 
  보통주수정평균발행주식수＜당기＞,"52,817,808","52,267,068","51,748,055","50,840,902","50,630,000","50,630,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"79,812","85,200","101,726","104,669","126,705","141,042",21,11
  매출액＜당기＞,"42,154.7","44,531.8","52,641.1","53,214.4","64,150.9","71,409.3", , 
  보통주수정평균발행주식수＜당기＞,"52,817,808","52,267,068","51,748,055","50,840,902","50,630,000","50,630,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,52.55,13.72,11.93,9.62,12.00,-19.37,24.67
  보통주수정주가(기말)＜당기＞,"35,550","32,500","35,050","28,500","48,000","52,900", , 
  EPS＜당기＞,-913,619,"2,555","2,388","4,989","4,410", , 
펼치기 PBR,0.86,0.71,0.73,0.56,0.84,0.89,51.31,5.56
  보통주수정주가(기말)＜당기＞,"35,550","32,500","35,050","28,500","48,000","52,900", , 
  BPS＜당기＞,"41,433","45,535","48,217","51,329","57,134","59,652", , 
펼치기 PCR,-192.75,30.15,2.54,3.33,2.45,5.44,-26.35,121.48
  보통주수정주가(기말)＜당기＞,"35,550","32,500","35,050","28,500","48,000","52,900", , 
  CPS＜당기＞,-184,"1,078","13,820","8,551","19,554","9,730", , 
펼치기 PSR,0.45,0.38,0.34,0.27,0.38,0.38,39.13,-0.99
  보통주수정주가(기말)＜당기＞,"35,550","32,500","35,050","28,500","48,000","52,900", , 
  SPS＜당기＞,"79,812","85,200","101,726","104,669","126,705","141,042", , 
펼치기 EV/EBITDA,13.13,13.22,7.45,5.16,4.17,5.31,-19.22,27.47
  EV＜당기＞,"27,400.0","27,490.6","28,594.5","25,251.0","25,851.1","32,677.6", , 
  EBITDA＜당기＞,"2,086.3","2,080.1","3,840.0","4,895.9","6,204.8","6,153.1", , 
펼치기 DPS,0,0,0,600,700,,17, 
  현금DPS,0,0,0,600,700,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,2.11,1.46,1.34,-0.65,-0.11
  현금배당성향(%),0.00,0.00,0.00,25.01,14.01,16.13,-10.99,2.11
