항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,494,243,116,420,"1,238",,195, 
  당기순이익(지배)＜당기＞,101.3,49.8,23.7,86.1,253.8,, , 
  보통주수정평균발행주식수＜당기＞,"20,503,505","20,503,505","20,503,505","20,503,505","20,503,505","20,503,505", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,600","5,614","5,682","6,077","7,298",,20, 
  자본총계(지배)＜당기＞,"1,017.7","1,100.1","1,113.4","1,190.8","1,429.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,171,915","19,594,386","19,594,386","19,594,386","19,594,386",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-133,492,216,136,120,,-12, 
  영업활동현금흐름＜당기＞,-27.3,100.8,44.2,27.9,24.6,, , 
  보통주수정평균발행주식수＜당기＞,"20,503,505","20,503,505","20,503,505","20,503,505","20,503,505","20,503,505", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,610","7,775","7,928","7,446","9,992",,34, 
  매출액＜당기＞,"1,560.3","1,594.1","1,625.5","1,526.8","2,048.7",, , 
  보통주수정평균발행주식수＜당기＞,"20,503,505","20,503,505","20,503,505","20,503,505","20,503,505","20,503,505", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,5.74,11.90,22.13,8.14,3.09,,-61.99, 
  보통주수정주가(기말)＜당기＞,"2,835","2,890","2,560","3,420","3,830","4,665", , 
  EPS＜당기＞,494,243,116,420,"1,238",, , 
펼치기 PBR,0.51,0.51,0.45,0.56,0.52,,-6.74, 
  보통주수정주가(기말)＜당기＞,"2,835","2,890","2,560","3,420","3,830","4,665", , 
  BPS＜당기＞,"5,600","5,614","5,682","6,077","7,298",, , 
펼치기 PCR,-21.33,5.88,11.87,25.16,31.88,,26.72, 
  보통주수정주가(기말)＜당기＞,"2,835","2,890","2,560","3,420","3,830","4,665", , 
  CPS＜당기＞,-133,492,216,136,120,, , 
펼치기 PSR,0.37,0.37,0.32,0.46,0.38,,-16.54, 
  보통주수정주가(기말)＜당기＞,"2,835","2,890","2,560","3,420","3,830","4,665", , 
  SPS＜당기＞,"7,610","7,775","7,928","7,446","9,992",, , 
펼치기 EV/EBITDA,13.36,19.34,24.84,29.80,4.36,,-85.38, 
  EV＜당기＞,933.6,756.8,823.4,"1,041.0",935.3,, , 
  EBITDA＜당기＞,69.9,39.1,33.1,34.9,214.7,, , 
펼치기 DPS,50,50,50,50,75,,50, 
  현금DPS,50,50,50,50,75,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.76,1.73,1.95,1.46,1.96,,0.50, 
  현금배당성향(%),8.97,19.68,41.30,11.38,5.79,,-5.58, 
