항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-573,-783,-368,"-1,543",-354,,77, 
  당기순이익(지배)＜당기＞,-87.4,-155.7,-153.0,-674.3,-196.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,249,884","19,879,690","41,588,430","43,692,082","55,355,606","66,831,615", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,670","2,020","1,774",419,559,,33, 
  자본총계(지배)＜당기＞,254.6,746.7,763.0,189.9,328.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,249,278","36,958,832","43,009,500","45,309,721","58,676,638","72,296,600", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-263,-467,-186,-131,13,,110, 
  영업활동현금흐름＜당기＞,-40.2,-92.7,-77.3,-57.0,7.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,249,884","19,879,690","41,588,430","43,692,082","55,355,606","66,831,615", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,642","3,719","1,258","1,383","2,197",,59, 
  매출액＜당기＞,707.9,739.3,523.3,604.3,"1,216.2",, , 
  보통주수정평균발행주식수＜당기＞,"15,249,884","19,879,690","41,588,430","43,692,082","55,355,606","66,831,615", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-228.55, 
  보통주수정주가(기말)＜당기＞,"3,580","5,020","2,185","2,340","1,765","1,605", , 
  EPS＜당기＞,-573,-783,-368,"-1,543",-354,, , 
펼치기 PBR,2.14,2.48,1.23,5.58,3.16,,-43.50, 
  보통주수정주가(기말)＜당기＞,"3,580","5,020","2,185","2,340","1,765","1,605", , 
  BPS＜당기＞,"1,670","2,020","1,774",419,559,, , 
펼치기 PCR,-13.59,-10.76,-11.76,-17.92,137.04,,864.64, 
  보통주수정주가(기말)＜당기＞,"3,580","5,020","2,185","2,340","1,765","1,605", , 
  CPS＜당기＞,-263,-467,-186,-131,13,, , 
펼치기 PSR,0.77,1.35,1.74,1.69,0.80,,-52.52, 
  보통주수정주가(기말)＜당기＞,"3,580","5,020","2,185","2,340","1,765","1,605", , 
  SPS＜당기＞,"4,642","3,719","1,258","1,383","2,197",, , 
펼치기 EV/EBITDA,-21.41,-19.56,-24.87,-14.05,-74.73,,-431.74, 
  EV＜당기＞,965.8,"1,381.8",920.4,"1,362.4","1,209.5",, , 
  EBITDA＜당기＞,-45.1,-70.6,-37.0,-96.9,-16.2,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
