항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,206,142,148,167,338,,102, 
  당기순이익(지배)＜당기＞,56.9,39.2,40.7,46.1,93.3,, , 
  보통주수정평균발행주식수＜당기＞,"27,583,100","27,583,100","27,583,100","27,583,100","27,583,100","27,583,100", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,162","4,734","4,846","4,950","5,502",,11, 
  자본총계(지배)＜당기＞,"1,148.1","1,305.9","1,336.6","1,365.3","1,517.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"27,583,100","27,583,100","27,583,100","27,583,100","27,583,100","27,583,100", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,991,177,"1,731",872,"1,290",,48, 
  영업활동현금흐름＜당기＞,273.4,49.0,477.5,240.4,355.8,, , 
  보통주수정평균발행주식수＜당기＞,"27,583,100","27,583,100","27,583,100","27,583,100","27,583,100","27,583,100", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,692","7,708","6,759","5,994","7,075",,18, 
  매출액＜당기＞,"2,121.6","2,126.2","1,864.4","1,653.5","1,951.6",, , 
  보통주수정평균발행주식수＜당기＞,"27,583,100","27,583,100","27,583,100","27,583,100","27,583,100","27,583,100", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.44,18.28,29.43,24.15,15.02,,-37.81, 
  보통주수정주가(기말)＜당기＞,"2,770","2,600","4,345","4,040","5,080","4,665", , 
  EPS＜당기＞,206,142,148,167,338,, , 
펼치기 PBR,0.67,0.55,0.90,0.82,0.92,,13.13, 
  보통주수정주가(기말)＜당기＞,"2,770","2,600","4,345","4,040","5,080","4,665", , 
  BPS＜당기＞,"4,162","4,734","4,846","4,950","5,502",, , 
펼치기 PCR,2.79,14.65,2.51,4.64,3.94,,-15.03, 
  보통주수정주가(기말)＜당기＞,"2,770","2,600","4,345","4,040","5,080","4,665", , 
  CPS＜당기＞,991,177,"1,731",872,"1,290",, , 
펼치기 PSR,0.36,0.34,0.64,0.67,0.72,,6.53, 
  보통주수정주가(기말)＜당기＞,"2,770","2,600","4,345","4,040","5,080","4,665", , 
  SPS＜당기＞,"7,692","7,708","6,759","5,994","7,075",, , 
펼치기 EV/EBITDA,5.77,5.40,8.36,4.74,3.44,,-27.48, 
  EV＜당기＞,"1,066.1","1,084.5","1,194.4",963.5,981.2,, , 
  EBITDA＜당기＞,184.8,201.0,142.8,203.1,285.2,, , 
펼치기 DPS,100,100,100,100,110,,10, 
  현금DPS,100,100,100,100,110,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,3.61,3.85,2.30,2.48,2.17,,-0.31, 
  현금배당성향(%),48.52,70.32,67.73,59.78,32.52,,-27.26, 
