항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,705,922,921,546,"1,044",,91, 
  당기순이익(지배)＜당기＞,116.7,152.8,152.6,90.4,173.0,, , 
  보통주수정평균발행주식수＜당기＞,"16,567,409","16,567,409","16,567,409","16,567,409","16,567,409","16,567,409", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"7,519","8,046","8,816","8,965","9,942",,11, 
  자본총계(지배)＜당기＞,"1,218.6","1,304.0","1,428.9","1,453.1","1,611.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,207,644","16,207,644","16,207,644","16,207,644","16,207,644","16,207,644", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,109","-2,538","1,196",666,-383,,-157, 
  영업활동현금흐름＜당기＞,515.1,-420.4,198.1,110.3,-63.4,, , 
  보통주수정평균발행주식수＜당기＞,"16,567,409","16,567,409","16,567,409","16,567,409","16,567,409","16,567,409", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"30,258","32,486","32,720","22,672","27,675",,22, 
  매출액＜당기＞,"5,013.0","5,382.1","5,420.9","3,756.2","4,585.0",, , 
  보통주수정평균발행주식수＜당기＞,"16,567,409","16,567,409","16,567,409","16,567,409","16,567,409","16,567,409", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.62,8.16,7.11,10.45,6.75,,-35.38, 
  보통주수정주가(기말)＜당기＞,"10,300","7,530","6,550","5,700","7,050","6,520", , 
  EPS＜당기＞,705,922,921,546,"1,044",, , 
펼치기 PBR,1.37,0.94,0.74,0.64,0.71,,11.54, 
  보통주수정주가(기말)＜당기＞,"10,300","7,530","6,550","5,700","7,050","6,520", , 
  BPS＜당기＞,"7,519","8,046","8,816","8,965","9,942",, , 
펼치기 PCR,3.31,-2.97,5.48,8.56,-18.42,,-315.15, 
  보통주수정주가(기말)＜당기＞,"10,300","7,530","6,550","5,700","7,050","6,520", , 
  CPS＜당기＞,"3,109","-2,538","1,196",666,-383,, , 
펼치기 PSR,0.34,0.23,0.20,0.25,0.25,,1.33, 
  보통주수정주가(기말)＜당기＞,"10,300","7,530","6,550","5,700","7,050","6,520", , 
  SPS＜당기＞,"30,258","32,486","32,720","22,672","27,675",, , 
펼치기 EV/EBITDA,1.50,1.22,0.54,0.18,1.72,,866.75, 
  EV＜당기＞,342.1,349.3,163.1,59.5,539.7,, , 
  EBITDA＜당기＞,227.9,287.3,299.4,335.3,314.6,, , 
펼치기 DPS,250,250,300,300,350,,17, 
  현금DPS,250,250,300,300,350,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.43,3.32,4.58,5.26,4.96,,-0.30, 
  현금배당성향(%),34.71,26.52,31.87,53.79,32.79,,-21.00, 
