항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-563,-623,"-2,973",-730,"-2,686",,-268, 
  당기순이익(지배)＜당기＞,-71.0,-78.5,-374.9,-92.0,-338.7,, , 
  보통주수정평균발행주식수＜당기＞,"12,607,989","12,607,989","12,607,989","12,607,989","12,607,989","12,607,989", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"21,623","20,912","17,712","17,124","14,375",,-16, 
  자본총계(지배)＜당기＞,"2,630.8","2,544.2","2,187.9","2,065.7","1,734.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,166,541","12,166,541","12,352,684","12,063,204","12,063,204","12,063,204", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,351,"1,892","1,476",626,"-3,462",,-653, 
  영업활동현금흐름＜당기＞,44.3,238.6,186.0,78.9,-436.5,, , 
  보통주수정평균발행주식수＜당기＞,"12,607,989","12,607,989","12,607,989","12,607,989","12,607,989","12,607,989", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"49,321","44,595","36,161","32,720","36,907",,13, 
  매출액＜당기＞,"6,218.4","5,622.5","4,559.1","4,125.3","4,653.2",, , 
  보통주수정평균발행주식수＜당기＞,"12,607,989","12,607,989","12,607,989","12,607,989","12,607,989","12,607,989", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,73.11, 
  보통주수정주가(기말)＜당기＞,"7,700","5,290","4,340","5,050","5,000","5,260", , 
  EPS＜당기＞,-563,-623,"-2,973",-730,"-2,686",, , 
펼치기 PBR,0.36,0.25,0.25,0.29,0.35,,17.94, 
  보통주수정주가(기말)＜당기＞,"7,700","5,290","4,340","5,050","5,000","5,260", , 
  BPS＜당기＞,"21,623","20,912","17,712","17,124","14,375",, , 
펼치기 PCR,21.91,2.80,2.94,8.07,-1.44,,-117.90, 
  보통주수정주가(기말)＜당기＞,"7,700","5,290","4,340","5,050","5,000","5,260", , 
  CPS＜당기＞,351,"1,892","1,476",626,"-3,462",, , 
펼치기 PSR,0.16,0.12,0.12,0.15,0.14,,-12.22, 
  보통주수정주가(기말)＜당기＞,"7,700","5,290","4,340","5,050","5,000","5,260", , 
  SPS＜당기＞,"49,321","44,595","36,161","32,720","36,907",, , 
펼치기 EV/EBITDA,14.65,18.33,313.72,15.13,-69.55,,-559.63, 
  EV＜당기＞,"2,402.4","2,388.7","2,207.4","2,130.2","2,677.8",, , 
  EBITDA＜당기＞,164.0,130.3,7.0,140.8,-38.5,, , 
펼치기 DPS,0,70,0,0,80,, , 
  현금DPS,0,70,0,0,80,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,1.32,0.00,0.00,1.60,,1.60, 
  현금배당성향(%),0.00,-10.84,0.00,0.00,-2.85,,-2.85, 
