항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,544","1,564","1,809","1,526","2,184",,43, 
  당기순이익(지배)＜당기＞,285.0,288.8,334.1,281.7,403.3,, , 
  보통주수정평균발행주식수＜당기＞,"18,466,948","18,466,948","18,466,948","18,466,948","18,466,948",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"16,822","18,283","20,113","21,514","23,697",,10, 
  자본총계(지배)＜당기＞,"3,089.8","3,338.0","3,633.5","3,792.6","4,177.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,366,955","18,256,955","18,065,520","17,628,104","17,628,104","17,628,104", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,68,482,442,997,0,,-100, 
  영업활동현금흐름＜당기＞,12.6,89.0,81.7,184.1,0.1,, , 
  보통주수정평균발행주식수＜당기＞,"18,466,948","18,466,948","18,466,948","18,466,948","18,466,948",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"14,047","14,581","14,851","21,251","25,290",,19, 
  매출액＜당기＞,"2,594.1","2,692.6","2,742.4","3,924.4","4,670.3",, , 
  보통주수정평균발행주식수＜당기＞,"18,466,948","18,466,948","18,466,948","18,466,948","18,466,948",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,10.24,8.58,8.79,9.18,6.62,,-27.89, 
  보통주수정주가(기말)＜당기＞,"15,803","13,417","15,900","14,000","14,450","13,550", , 
  EPS＜당기＞,"1,544","1,564","1,809","1,526","2,184",, , 
펼치기 PBR,0.94,0.73,0.79,0.65,0.61,,-6.29, 
  보통주수정주가(기말)＜당기＞,"15,803","13,417","15,900","14,000","14,450","13,550", , 
  BPS＜당기＞,"16,822","18,283","20,113","21,514","23,697",, , 
펼치기 PCR,232.11,27.83,35.96,14.05,"30,173.39",,"214,710.25", 
  보통주수정주가(기말)＜당기＞,"15,803","13,417","15,900","14,000","14,450","13,550", , 
  CPS＜당기＞,68,482,442,997,0,, , 
펼치기 PSR,1.12,0.92,1.07,0.66,0.57,,-13.27, 
  보통주수정주가(기말)＜당기＞,"15,803","13,417","15,900","14,000","14,450","13,550", , 
  SPS＜당기＞,"14,047","14,581","14,851","21,251","25,290",, , 
펼치기 EV/EBITDA,17.23,11.58,12.00,3.28,3.46,,5.67, 
  EV＜당기＞,"1,842.7",882.3,"1,386.4","1,037.8","1,118.4",, , 
  EBITDA＜당기＞,106.9,76.2,115.6,316.6,322.9,, , 
펼치기 DPS,245,299,358,500,550,,10, 
  현금DPS,245,268,334,500,550,, , 
  주식DPS,0,31,24,0,,, , 
  현금배당수익률,1.55,1.99,2.10,3.57,3.81,,0.23, 
  현금배당성향(%),15.79,16.92,18.02,31.28,24.04,,-7.24, 
