항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,506","2,226","1,627","1,822","2,087","1,754",15,-16
  당기순이익(지배)＜당기＞,"2,331.0","2,070.7","1,513.4","1,694.7","1,971.6","1,665.0", , 
  보통주수정평균발행주식수＜당기＞,"93,020,173","93,020,173","93,020,173","93,020,173","94,463,032","94,935,240", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"32,549","34,346","35,779","36,963","39,349","41,218",6,5
  자본총계(지배)＜당기＞,"29,846.1","31,493.5","32,807.5","33,893.4","37,355.9","39,130.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"91,695,083","91,695,083","91,695,083","91,695,083","94,934,050","94,934,050", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,321",654,"1,019","1,397",382,"3,202",-73,738
  영업활동현금흐름＜당기＞,"1,228.8",608.7,948.3,"1,299.3",361.1,"2,970.0", , 
  보통주수정평균발행주식수＜당기＞,"93,020,173","93,020,173","93,020,173","93,020,173","94,463,032","94,935,240", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"8,867","9,116","9,112","8,806","10,198","10,281",16,1
  매출액＜당기＞,"8,248.5","8,479.6","8,476.1","8,191.8","9,633.0","9,760.0", , 
  보통주수정평균발행주식수＜당기＞,"93,020,173","93,020,173","93,020,173","93,020,173","94,463,032","94,935,240", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.54,7.46,8.85,8.04,7.52,8.01,-6.46,6.50
  보통주수정주가(기말)＜당기＞,"18,900","16,600","14,400","14,650","15,700","14,050", , 
  EPS＜당기＞,"2,506","2,226","1,627","1,822","2,087","1,754", , 
펼치기 PBR,0.58,0.48,0.40,0.40,0.40,0.34,0.67,-14.57
  보통주수정주가(기말)＜당기＞,"18,900","16,600","14,400","14,650","15,700","14,050", , 
  BPS＜당기＞,"32,549","34,346","35,779","36,963","39,349","41,218", , 
펼치기 PCR,14.31,25.37,14.13,10.49,41.08,4.39,291.64,-89.32
  보통주수정주가(기말)＜당기＞,"18,900","16,600","14,400","14,650","15,700","14,050", , 
  CPS＜당기＞,"1,321",654,"1,019","1,397",382,"3,202", , 
펼치기 PSR,2.13,1.82,1.58,1.66,1.54,1.37,-7.45,-11.23
  보통주수정주가(기말)＜당기＞,"18,900","16,600","14,400","14,650","15,700","14,050", , 
  SPS＜당기＞,"8,867","9,116","9,112","8,806","10,198","10,281", , 
펼치기 EV/EBITDA,6.76,5.49,5.67,6.07,5.09,,-16.10, 
  EV＜당기＞,"15,172.9","13,066.9","11,415.7","11,254.2","13,218.5",, , 
  EBITDA＜당기＞,"2,244.5","2,382.3","2,013.1","1,854.4","2,596.2","3,388.0", , 
펼치기 DPS,300,300,350,500,600,,20, 
  현금DPS,300,300,350,500,600,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.59,1.81,2.43,3.41,3.82,4.98,0.41,1.16
  현금배당성향(%),11.80,13.28,21.21,27.05,28.89,39.91,1.84,11.02
