항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-59,153,151,111,272,,145, 
  당기순이익(지배)＜당기＞,-53.0,138.2,136.5,100.4,245.8,, , 
  보통주수정평균발행주식수＜당기＞,"89,544,614","90,530,915","90,530,915","90,530,915","90,530,915","90,530,915", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,508","2,528","2,685","2,671","3,079",,15, 
  자본총계(지배)＜당기＞,"2,144.8","2,111.9","2,243.1","2,230.8","2,549.8",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"85,530,915","83,530,915","83,530,915","83,530,915","82,824,066","81,030,915", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,58,-166,60,420,174,,-59, 
  영업활동현금흐름＜당기＞,52.3,-150.7,54.8,380.6,157.4,, , 
  보통주수정평균발행주식수＜당기＞,"89,544,614","90,530,915","90,530,915","90,530,915","90,530,915","90,530,915", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,479","2,651","2,932","2,738","3,263",,19, 
  매출액＜당기＞,"2,219.9","2,400.4","2,653.9","2,478.6","2,954.3",, , 
  보통주수정평균발행주식수＜당기＞,"89,544,614","90,530,915","90,530,915","90,530,915","90,530,915","90,530,915", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,11.76,12.30,13.17,6.72,,-48.97, 
  보통주수정주가(기말)＜당기＞,"2,350","1,795","1,855","1,460","1,825","1,650", , 
  EPS＜당기＞,-59,153,151,111,272,, , 
펼치기 PBR,0.94,0.71,0.69,0.55,0.59,,8.44, 
  보통주수정주가(기말)＜당기＞,"2,350","1,795","1,855","1,460","1,825","1,650", , 
  BPS＜당기＞,"2,508","2,528","2,685","2,671","3,079",, , 
펼치기 PCR,40.27,-10.78,30.67,3.47,10.50,,202.23, 
  보통주수정주가(기말)＜당기＞,"2,350","1,795","1,855","1,460","1,825","1,650", , 
  CPS＜당기＞,58,-166,60,420,174,, , 
펼치기 PSR,0.95,0.68,0.63,0.53,0.56,,4.87, 
  보통주수정주가(기말)＜당기＞,"2,350","1,795","1,855","1,460","1,825","1,650", , 
  SPS＜당기＞,"2,479","2,651","2,932","2,738","3,263",, , 
펼치기 EV/EBITDA,14.62,12.65,11.34,11.35,6.44,,-43.31, 
  EV＜당기＞,"4,754.1","4,406.2","4,533.0","3,810.1","2,992.5",, , 
  EBITDA＜당기＞,325.1,348.3,399.8,335.6,465.0,, , 
펼치기 DPS,50,50,50,50,50,,0, 
  현금DPS,50,50,50,50,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.13,2.79,2.70,3.42,2.74,,-0.68, 
  현금배당성향(%),-80.67,30.22,30.60,41.62,16.87,,-24.75, 
