항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,299","1,588",771,446,"1,535","2,587",244,68
  당기순이익(지배)＜당기＞,492.3,601.4,292.1,169.1,581.6,980.0, , 
  보통주수정평균발행주식수＜당기＞,"37,882,300","37,882,300","37,882,300","37,882,300","37,882,300","37,882,300", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"15,731","17,008","18,100","18,647","20,046",,8, 
  자본총계(지배)＜당기＞,"5,578.7","6,443.0","6,856.8","7,059.0","7,469.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"35,461,801","37,882,300","37,882,300","37,855,488","37,259,042","36,454,145", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,403","6,558","6,890","8,166","6,058",,-26, 
  영업활동현금흐름＜당기＞,"1,289.3","2,484.4","2,610.2","3,093.4","2,294.8",, , 
  보통주수정평균발행주식수＜당기＞,"37,882,300","37,882,300","37,882,300","37,882,300","37,882,300","37,882,300", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"38,278","38,811","49,463","54,261","64,670","75,022",19,16
  매출액＜당기＞,"14,500.7","14,702.5","18,737.8","20,555.1","24,498.7","28,420.0", , 
  보통주수정평균발행주식수＜당기＞,"37,882,300","37,882,300","37,882,300","37,882,300","37,882,300","37,882,300", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,11.27,11.31,27.11,43.58,10.42,6.38,-76.09,-38.79
  보통주수정주가(기말)＜당기＞,"14,650","17,950","20,900","19,450","16,000","16,500", , 
  EPS＜당기＞,"1,299","1,588",771,446,"1,535","2,587", , 
펼치기 PBR,0.93,1.06,1.15,1.04,0.80,,-23.48, 
  보통주수정주가(기말)＜당기＞,"14,650","17,950","20,900","19,450","16,000","16,500", , 
  BPS＜당기＞,"15,731","17,008","18,100","18,647","20,046",, , 
펼치기 PCR,4.30,2.74,3.03,2.38,2.64,,10.89, 
  보통주수정주가(기말)＜당기＞,"14,650","17,950","20,900","19,450","16,000","16,500", , 
  CPS＜당기＞,"3,403","6,558","6,890","8,166","6,058",, , 
펼치기 PSR,0.38,0.46,0.42,0.36,0.25,0.22,-30.98,-11.10
  보통주수정주가(기말)＜당기＞,"14,650","17,950","20,900","19,450","16,000","16,500", , 
  SPS＜당기＞,"38,278","38,811","49,463","54,261","64,670","75,022", , 
펼치기 EV/EBITDA,2.31,2.56,1.98,1.93,2.03,,5.30, 
  EV＜당기＞,"4,724.4","6,228.4","5,604.4","5,386.0","6,184.6","5,700.6", , 
  EBITDA＜당기＞,"2,046.1","2,432.4","2,831.7","2,790.4","3,043.0",, , 
펼치기 DPS,130,180,230,270,375,,39, 
  현금DPS,130,180,230,270,375,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.89,1.00,1.10,1.39,2.34,,0.96, 
  현금배당성향(%),9.37,11.34,29.83,60.45,24.03,,-36.42, 
