항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,331","4,154","6,591","7,556","14,283",,89, 
  당기순이익(지배)＜당기＞,127.1,96.9,153.7,175.6,331.4,, , 
  보통주수정평균발행주식수＜당기＞,"3,815,620","2,331,774","2,331,774","2,323,442","2,320,000","2,320,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"53,040","56,573","62,937","70,128","87,327",,25, 
  자본총계(지배)＜당기＞,"1,222.7","1,319.2","1,467.6","1,627.0","2,021.7",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"2,305,227","2,331,774","2,331,774","2,319,999","2,315,150","2,315,150", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-2,346","3,869",-686,"10,777","8,684",,-19, 
  영업활동현금흐름＜당기＞,-89.5,90.2,-16.0,250.4,201.5,, , 
  보통주수정평균발행주식수＜당기＞,"3,815,620","2,331,774","2,331,774","2,323,442","2,320,000","2,320,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"30,812","60,885","80,787","124,372","181,632",,46, 
  매출액＜당기＞,"1,175.7","1,419.7","1,883.8","2,889.7","4,213.9",, , 
  보통주수정평균발행주식수＜당기＞,"3,815,620","2,331,774","2,331,774","2,323,442","2,320,000","2,320,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.56,8.32,6.24,10.23,10.61,,3.68, 
  보통주수정주가(기말)＜당기＞,"48,500","34,550","41,100","77,300","151,500","139,000", , 
  EPS＜당기＞,"3,331","4,154","6,591","7,556","14,283",, , 
펼치기 PBR,0.91,0.61,0.65,1.10,1.73,,57.39, 
  보통주수정주가(기말)＜당기＞,"48,500","34,550","41,100","77,300","151,500","139,000", , 
  BPS＜당기＞,"53,040","56,573","62,937","70,128","87,327",, , 
펼치기 PCR,-20.67,8.93,-59.94,7.17,17.45,,143.23, 
  보통주수정주가(기말)＜당기＞,"48,500","34,550","41,100","77,300","151,500","139,000", , 
  CPS＜당기＞,"-2,346","3,869",-686,"10,777","8,684",, , 
펼치기 PSR,1.57,0.57,0.51,0.62,0.83,,34.20, 
  보통주수정주가(기말)＜당기＞,"48,500","34,550","41,100","77,300","151,500","139,000", , 
  SPS＜당기＞,"30,812","60,885","80,787","124,372","181,632",, , 
펼치기 EV/EBITDA,7.56,18.27,12.41,8.00,11.89,,48.51, 
  EV＜당기＞,"1,071.7",965.2,"1,347.9","2,289.2","4,257.9",, , 
  EBITDA＜당기＞,141.7,52.8,108.6,286.0,358.2,, , 
펼치기 DPS,0,400,400,500,500,,0, 
  현금DPS,0,400,400,500,500,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,1.16,0.97,0.65,0.33,,-0.32, 
  현금배당성향(%),0.00,9.63,6.07,6.61,3.49,,-3.11, 
