항목,2017/06,2018/06,2019/06,2020/06,2021/06,"2022/06(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-158,-69,-140,-157,-81,,49, 
  당기순이익(지배)＜당기＞,-41.8,-18.3,-37.0,-41.5,-23.1,, , 
  보통주수정평균발행주식수＜당기＞,"26,413,260","26,413,260","26,413,260","26,413,260","28,652,397","32,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,115","1,077","1,011",861,"1,040",,21, 
  자본총계(지배)＜당기＞,294.6,284.6,267.0,227.5,332.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"26,413,248","26,413,248","26,413,248","26,413,260","32,000,000","32,000,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-23,364,36,93,255,,176, 
  영업활동현금흐름＜당기＞,-5.9,96.3,9.5,24.4,73.2,, , 
  보통주수정평균발행주식수＜당기＞,"26,413,260","26,413,260","26,413,260","26,413,260","28,652,397","32,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,117","2,526","2,106","1,899","1,497",,-21, 
  매출액＜당기＞,559.2,667.3,556.2,501.7,429.1,, , 
  보통주수정평균발행주식수＜당기＞,"26,413,260","26,413,260","26,413,260","26,413,260","28,652,397","32,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-36.71, 
  보통주수정주가(기말)＜당기＞,"1,164","1,081","2,194","2,462","1,730","1,120", , 
  EPS＜당기＞,-158,-69,-140,-157,-81,, , 
펼치기 PBR,1.04,1.00,2.17,2.86,1.66,,-41.78, 
  보통주수정주가(기말)＜당기＞,"1,164","1,081","2,194","2,462","1,730","1,120", , 
  BPS＜당기＞,"1,115","1,077","1,011",861,"1,040",, , 
펼치기 PCR,-51.68,2.97,61.05,26.60,6.78,,-74.53, 
  보통주수정주가(기말)＜당기＞,"1,164","1,081","2,194","2,462","1,730","1,120", , 
  CPS＜당기＞,-23,364,36,93,255,, , 
펼치기 PSR,0.55,0.43,1.04,1.30,1.16,,-10.86, 
  보통주수정주가(기말)＜당기＞,"1,164","1,081","2,194","2,462","1,730","1,120", , 
  SPS＜당기＞,"2,117","2,526","2,106","1,899","1,497",, , 
펼치기 EV/EBITDA,21.97,10.48,21.64,25.88,18.41,,-28.86, 
  EV＜당기＞,646.8,644.4,985.8,"1,073.6",811.5,, , 
  EBITDA＜당기＞,29.4,61.5,45.6,41.5,44.1,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,0.00, 
