항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"5,251","6,325","8,870","7,690","16,192","12,181",111,-25
  당기순이익(지배)＜당기＞,715.9,862.5,"1,209.5","1,048.6","2,207.9","1,661.0", , 
  보통주수정평균발행주식수＜당기＞,"13,635,592","13,635,592","13,635,592","13,635,592","13,635,592","13,635,592", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"76,501","98,678","118,552","118,117","140,307","137,502",19,-2
  자본총계(지배)＜당기＞,"8,877.8","11,451.5","13,757.8","13,707.4","16,282.5","15,957.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,604,898","11,604,898","11,604,898","11,604,898","11,604,898",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"14,013","19,928","20,717","32,763","29,693","33,369",-9,12
  영업활동현금흐름＜당기＞,"1,910.8","2,717.3","2,824.8","4,467.5","4,048.8","3,621.0", , 
  보통주수정평균발행주식수＜당기＞,"13,635,592","13,635,592","13,635,592","13,635,592","13,635,592","13,635,592", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"174,893","184,715","200,795","209,082","237,651","257,906",14,9
  매출액＜당기＞,"23,847.7","25,187.0","27,379.6","28,509.6","32,405.1","35,167.0", , 
  보통주수정평균발행주식수＜당기＞,"13,635,592","13,635,592","13,635,592","13,635,592","13,635,592","13,635,592", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.57,9.88,5.43,4.91,2.89,4.18,-41.18,44.73
  보통주수정주가(기말)＜당기＞,"55,500","62,500","48,200","37,750","46,750","50,900", , 
  EPS＜당기＞,"5,251","6,325","8,870","7,690","16,192","12,181", , 
펼치기 PBR,0.73,0.63,0.41,0.32,0.33,0.37,4.26,11.10
  보통주수정주가(기말)＜당기＞,"55,500","62,500","48,200","37,750","46,750","50,900", , 
  BPS＜당기＞,"76,501","98,678","118,552","118,117","140,307","137,502", , 
펼치기 PCR,3.96,3.14,2.33,1.15,1.57,1.53,36.65,-3.12
  보통주수정주가(기말)＜당기＞,"55,500","62,500","48,200","37,750","46,750","50,900", , 
  CPS＜당기＞,"14,013","19,928","20,717","32,763","29,693","33,369", , 
펼치기 PSR,0.32,0.34,0.24,0.18,0.20,0.20,8.96,0.33
  보통주수정주가(기말)＜당기＞,"55,500","62,500","48,200","37,750","46,750","50,900", , 
  SPS＜당기＞,"174,893","184,715","200,795","209,082","237,651","257,906", , 
펼치기 EV/EBITDA,2.19,1.91,0.91,-0.60,-0.53,-0.58,11.59,-9.97
  EV＜당기＞,"6,071.2","6,255.7","3,554.6","-2,557.5","-3,501.3","-3,422.5", , 
  EBITDA＜당기＞,"2,777.1","3,268.4","3,887.7","4,278.2","6,624.6","5,888.0", , 
펼치기 DPS,600,800,"1,000","1,200","2,000",,67, 
  현금DPS,600,800,"1,000","1,200","2,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.08,1.28,2.07,3.18,4.28,2.36,1.10,-1.92
  현금배당성향(%),9.73,10.76,9.59,13.28,10.51,9.85,-2.77,-0.66
