항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,6,-36,1,-38,6,,116, 
  당기순이익(지배)＜당기＞,7.2,-67.0,4.7,-216.0,48.1,, , 
  보통주수정평균발행주식수＜당기＞,"115,703,873","186,779,718","361,982,163","566,307,023","808,375,112","940,724,905", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,560,303,251,199,267,,34, 
  자본총계(지배)＜당기＞,686.5,734.4,"1,375.0","1,438.4","2,512.6",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"122,690,174","242,188,696","548,342,542","723,342,542","940,724,905","940,724,905", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-170,-41,-19,-35,-14,,61, 
  영업활동현금흐름＜당기＞,-197.2,-76.4,-67.1,-198.5,-109.5,, , 
  보통주수정평균발행주식수＜당기＞,"115,703,873","186,779,718","361,982,163","566,307,023","808,375,112","940,724,905", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,729,650,390,292,275,,-6, 
  매출액＜당기＞,843.8,"1,213.4","1,410.2","1,652.1","2,224.3",, , 
  보통주수정평균발행주식수＜당기＞,"115,703,873","186,779,718","361,982,163","566,307,023","808,375,112","940,724,905", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,57.76,N/A,174.09,N/A,50.71,,695.09, 
  보통주수정주가(기말)＜당기＞,359,194,224,325,302,177, , 
  EPS＜당기＞,6,-36,1,-38,6,, , 
펼치기 PBR,0.64,0.64,0.89,1.63,1.13,,-30.82, 
  보통주수정주가(기말)＜당기＞,359,194,224,325,302,177, , 
  BPS＜당기＞,560,303,251,199,267,, , 
펼치기 PCR,-2.11,-4.74,-12.09,-9.27,-22.29,,-140.44, 
  보통주수정주가(기말)＜당기＞,359,194,224,325,302,177, , 
  CPS＜당기＞,-170,-41,-19,-35,-14,, , 
펼치기 PSR,0.49,0.30,0.57,1.11,1.10,,-1.48, 
  보통주수정주가(기말)＜당기＞,359,194,224,325,302,177, , 
  SPS＜당기＞,729,650,390,292,275,, , 
펼치기 EV/EBITDA,-8.26,-13.36,26.83,71.59,-24.96,,-134.86, 
  EV＜당기＞,348.4,408.1,"1,093.7","2,304.5","4,023.9",, , 
  EBITDA＜당기＞,-42.2,-30.5,40.8,32.2,-161.2,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
