항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-164,-98,-88,-41,61,,248, 
  당기순이익(지배)＜당기＞,-55.8,-48.3,-45.8,-22.5,33.6,, , 
  보통주수정평균발행주식수＜당기＞,"34,000,239","49,386,635","52,162,793","54,183,171","54,876,845","59,199,244", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,000",917,757,714,794,,11, 
  자본총계(지배)＜당기＞,474.5,435.4,389.5,376.4,455.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"47,464,365","47,464,365","51,453,726","52,687,496","57,274,651","57,274,651", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-232,-114,16,79,-267,,-439, 
  영업활동현금흐름＜당기＞,-79.0,-56.3,8.1,42.8,-146.7,, , 
  보통주수정평균발행주식수＜당기＞,"34,000,239","49,386,635","52,162,793","54,183,171","54,876,845","59,199,244", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,791",897,803,"1,156","1,608",,39, 
  매출액＜당기＞,609.1,443.1,418.9,626.6,882.5,, , 
  보통주수정평균발행주식수＜당기＞,"34,000,239","49,386,635","52,162,793","54,183,171","54,876,845","59,199,244", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,21.21,,181.73, 
  보통주수정주가(기말)＜당기＞,525,401,796,"1,075","1,300","1,060", , 
  EPS＜당기＞,-164,-98,-88,-41,61,, , 
펼치기 PBR,1.05,0.87,2.10,1.50,1.64,,8.76, 
  보통주수정주가(기말)＜당기＞,525,401,796,"1,075","1,300","1,060", , 
  BPS＜당기＞,"1,000",917,757,714,794,, , 
펼치기 PCR,-4.52,-7.04,102.55,13.62,-4.86,,-135.72, 
  보통주수정주가(기말)＜당기＞,525,401,796,"1,075","1,300","1,060", , 
  CPS＜당기＞,-232,-114,16,79,-267,, , 
펼치기 PSR,0.59,0.89,1.98,0.93,0.81,,-13.03, 
  보통주수정주가(기말)＜당기＞,525,401,796,"1,075","1,300","1,060", , 
  SPS＜당기＞,"1,791",897,803,"1,156","1,608",, , 
펼치기 EV/EBITDA,-5.49,292.05,-394.17,37.74,-254.38,,-774.09, 
  EV＜당기＞,332.9,370.9,800.5,484.2,682.0,, , 
  EBITDA＜당기＞,-60.6,1.3,-2.0,12.8,-2.7,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
