항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,251",-695,"1,223","1,977","5,744","6,320",191,10
  당기순이익(지배)＜당기＞,308.4,-171.3,301.3,487.3,"1,415.8","1,557.7", , 
  보통주수정평균발행주식수＜당기＞,"24,646,734","24,646,734","24,646,734","24,646,734","24,646,734","24,646,734", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"20,446","19,356","20,463","22,927","30,114","43,023",31,43
  자본총계(지배)＜당기＞,"4,601.5","4,351.3","4,600.4","4,946.1","6,496.7","7,988.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,505,304","22,481,044","22,481,044","21,573,479","21,573,509","18,566,993", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,785",-675,"1,165","8,039","5,987","8,494",-26,42
  영업활동현금흐름＜당기＞,933.0,-166.4,287.1,"1,981.3","1,475.7","1,453.0", , 
  보통주수정평균발행주식수＜당기＞,"24,646,734","24,646,734","24,646,734","24,646,734","24,646,734","24,646,734", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"49,846","46,003","41,454","44,474","82,376","102,962",85,25
  매출액＜당기＞,"12,285.3","11,338.2","10,217.1","10,961.3","20,303.1","25,376.7", , 
  보통주수정평균발행주식수＜당기＞,"24,646,734","24,646,734","24,646,734","24,646,734","24,646,734","24,646,734", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.57,N/A,4.93,5.26,2.71,3.22,-48.53,18.95
  보통주수정주가(기말)＜당기＞,"9,470","5,590","6,030","10,400","15,550","20,350", , 
  EPS＜당기＞,"1,251",-695,"1,223","1,977","5,744","6,320", , 
펼치기 PBR,0.46,0.29,0.29,0.45,0.52,0.47,13.84,-8.40
  보통주수정주가(기말)＜당기＞,"9,470","5,590","6,030","10,400","15,550","20,350", , 
  BPS＜당기＞,"20,446","19,356","20,463","22,927","30,114","43,023", , 
펼치기 PCR,2.50,-8.28,5.18,1.29,2.60,2.40,100.75,-7.75
  보통주수정주가(기말)＜당기＞,"9,470","5,590","6,030","10,400","15,550","20,350", , 
  CPS＜당기＞,"3,785",-675,"1,165","8,039","5,987","8,494", , 
펼치기 PSR,0.19,0.12,0.15,0.23,0.19,0.20,-19.28,4.70
  보통주수정주가(기말)＜당기＞,"9,470","5,590","6,030","10,400","15,550","20,350", , 
  SPS＜당기＞,"49,846","46,003","41,454","44,474","82,376","102,962", , 
펼치기 EV/EBITDA,1.83,2.99,1.72,0.78,0.22,0.13,-71.38,-42.10
  EV＜당기＞,"1,318.0",759.3,"1,049.9",835.2,526.0,327.1, , 
  EBITDA＜당기＞,718.6,253.8,612.1,"1,067.9","2,350.0","2,524.0", , 
펼치기 DPS,300,150,200,300,400,,33, 
  현금DPS,300,150,200,300,400,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.17,2.68,3.32,2.88,2.57,2.13,-0.31,-0.44
  현금배당성향(%),21.90,-19.69,14.92,13.28,6.10,6.86,-7.19,0.76
