항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,439","14,496","3,591","3,534","3,854",,9, 
  당기순이익(지배)＜당기＞,733.7,"1,964.8",486.8,479.1,522.4,, , 
  보통주수정평균발행주식수＜당기＞,"30,077,768","13,554,044","13,554,044","13,554,044","13,554,044","13,554,044", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,092","29,472","36,144","47,636","53,833",,13, 
  자본총계(지배)＜당기＞,"2,126.9","3,667.5","4,497.7","5,924.6","6,695.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,443,849","12,443,849","12,443,849","12,437,208","12,437,208","12,437,208", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,867","4,395","2,297","3,408",801,,-76, 
  영업활동현금흐름＜당기＞,561.5,595.7,311.3,462.0,108.6,, , 
  보통주수정평균발행주식수＜당기＞,"30,077,768","13,554,044","13,554,044","13,554,044","13,554,044","13,554,044", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"19,049","38,813","37,768","42,524","40,856",,-4, 
  매출액＜당기＞,"5,729.5","5,260.7","5,119.1","5,763.7","5,537.6",, , 
  보통주수정평균발행주식수＜당기＞,"30,077,768","13,554,044","13,554,044","13,554,044","13,554,044","13,554,044", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.13,0.81,5.19,7.82,5.93,,-24.22, 
  보통주수정주가(기말)＜당기＞,"24,700","11,750","18,650","27,650","22,850","21,750", , 
  EPS＜당기＞,"2,439","14,496","3,591","3,534","3,854",, , 
펼치기 PBR,1.45,0.40,0.52,0.58,0.42,,-26.87, 
  보통주수정주가(기말)＜당기＞,"24,700","11,750","18,650","27,650","22,850","21,750", , 
  BPS＜당기＞,"17,092","29,472","36,144","47,636","53,833",, , 
펼치기 PCR,13.23,2.67,8.12,8.11,28.51,,251.49, 
  보통주수정주가(기말)＜당기＞,"24,700","11,750","18,650","27,650","22,850","21,750", , 
  CPS＜당기＞,"1,867","4,395","2,297","3,408",801,, , 
펼치기 PSR,1.30,0.30,0.49,0.65,0.56,,-13.99, 
  보통주수정주가(기말)＜당기＞,"24,700","11,750","18,650","27,650","22,850","21,750", , 
  SPS＜당기＞,"19,049","38,813","37,768","42,524","40,856",, , 
펼치기 EV/EBITDA,3.83,0.29,1.16,1.54,1.82,,17.70, 
  EV＜당기＞,"2,567.0",240.6,835.0,"1,302.9","1,380.3",, , 
  EBITDA＜당기＞,671.0,823.3,720.1,844.4,760.0,, , 
펼치기 DPS,180,220,250,300,300,,0, 
  현금DPS,180,220,250,300,300,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.73,1.87,1.34,1.08,1.31,,0.23, 
  현금배당성향(%),3.05,1.39,6.39,7.79,7.14,,-0.65, 
