항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-64,-139,-47,-214,-17,,92, 
  당기순이익(지배)＜당기＞,-77.4,-169.1,-56.9,-265.6,-24.4,, , 
  보통주수정평균발행주식수＜당기＞,"121,257,528","121,979,759","121,979,759","124,047,792","143,325,905","153,995,802", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,563","1,376","1,448","1,229","1,166",,-5, 
  자본총계(지배)＜당기＞,"1,906.9","1,678.2","1,766.5","1,701.0","1,701.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"121,977,617","121,977,616","121,977,617","138,442,358","145,946,934","156,692,574", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,169,22,-205,58,135,,132, 
  영업활동현금흐름＜당기＞,204.9,27.3,-250.2,72.4,193.6,, , 
  보통주수정평균발행주식수＜당기＞,"121,257,528","121,979,759","121,979,759","124,047,792","143,325,905","153,995,802", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,304","1,097","1,492",886,580,,-34, 
  매출액＜당기＞,"1,581.4","1,338.3","1,819.4","1,098.5",831.5,, , 
  보통주수정평균발행주식수＜당기＞,"121,257,528","121,979,759","121,979,759","124,047,792","143,325,905","153,995,802", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-862.48, 
  보통주수정주가(기말)＜당기＞,"1,608","1,800","1,440","1,488","1,140",600, , 
  EPS＜당기＞,-64,-139,-47,-214,-17,, , 
펼치기 PBR,1.03,1.31,0.99,1.21,0.98,,-19.25, 
  보통주수정주가(기말)＜당기＞,"1,608","1,800","1,440","1,488","1,140",600, , 
  BPS＜당기＞,"1,563","1,376","1,448","1,229","1,166",, , 
펼치기 PCR,9.51,80.56,-7.02,25.50,8.44,,-66.91, 
  보통주수정주가(기말)＜당기＞,"1,608","1,800","1,440","1,488","1,140",600, , 
  CPS＜당기＞,169,22,-205,58,135,, , 
펼치기 PSR,1.23,1.64,0.97,1.68,1.97,,16.99, 
  보통주수정주가(기말)＜당기＞,"1,608","1,800","1,440","1,488","1,140",600, , 
  SPS＜당기＞,"1,304","1,097","1,492",886,580,, , 
펼치기 EV/EBITDA,29.11,-75.76,44.01,-167.34,-31.64,,81.09, 
  EV＜당기＞,"2,841.8","3,076.6","2,694.8","2,913.9","1,986.7",, , 
  EBITDA＜당기＞,97.6,-40.6,61.2,-17.4,-62.8,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
