항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-299,487,358,-178,947,,631, 
  당기순이익(지배)＜당기＞,-45.4,74.0,54.5,-27.1,143.9,, , 
  보통주수정평균발행주식수＜당기＞,"15,200,004","15,200,004","15,200,004","15,200,004","15,200,004",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"2,952","3,017","2,934","2,538","2,938",,16, 
  자본총계(지배)＜당기＞,448.6,458.6,445.9,385.7,446.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,200,004","15,200,004","15,200,004","15,200,004","15,200,004",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,371,305,349,451,695,,54, 
  영업활동현금흐름＜당기＞,56.4,46.4,53.1,68.6,105.6,, , 
  보통주수정평균발행주식수＜당기＞,"15,200,004","15,200,004","15,200,004","15,200,004","15,200,004",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,411,396,424,510,751,,47, 
  매출액＜당기＞,62.5,60.2,64.4,77.4,114.2,, , 
  보통주수정평균발행주식수＜당기＞,"15,200,004","15,200,004","15,200,004","15,200,004","15,200,004",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,5.95,8.13,N/A,3.13,,123.59, 
  보통주수정주가(기말)＜당기＞,"2,885","2,895","2,915","2,365","2,965","3,225", , 
  EPS＜당기＞,-299,487,358,-178,947,, , 
펼치기 PBR,0.98,0.96,0.99,0.93,1.01,,8.29, 
  보통주수정주가(기말)＜당기＞,"2,885","2,895","2,915","2,365","2,965","3,225", , 
  BPS＜당기＞,"2,952","3,017","2,934","2,538","2,938",, , 
펼치기 PCR,7.78,9.49,8.34,5.24,4.27,,-18.61, 
  보통주수정주가(기말)＜당기＞,"2,885","2,895","2,915","2,365","2,965","3,225", , 
  CPS＜당기＞,371,305,349,451,695,, , 
펼치기 PSR,7.02,7.30,6.88,4.64,3.95,,-14.96, 
  보통주수정주가(기말)＜당기＞,"2,885","2,895","2,915","2,365","2,965","3,225", , 
  SPS＜당기＞,411,396,424,510,751,, , 
펼치기 EV/EBITDA,8.38,7.70,7.48,4.82,3.59,,-25.51, 
  EV＜당기＞,402.8,408.9,414.9,321.1,355.8,, , 
  EBITDA＜당기＞,48.1,53.1,55.5,66.6,99.0,, , 
펼치기 DPS,353,354,352,343,340,,-1, 
  현금DPS,353,354,352,343,340,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,12.24,12.23,12.08,14.50,11.47,,-3.04, 
  현금배당성향(%),-117.06,71.92,97.63,-197.55,36.87,,234.42, 
