항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,113,-50,66,217,89,,-59, 
  당기순이익(지배)＜당기＞,41.2,-18.3,24.3,79.2,32.7,, , 
  보통주수정평균발행주식수＜당기＞,"36,571,255","36,571,255","36,571,255","36,571,255","36,571,255","36,571,255", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,915","1,765","1,781","1,948","2,058",,6, 
  자본총계(지배)＜당기＞,700.1,645.2,651.2,712.1,752.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"36,560,775","36,560,775","36,560,775","36,560,775","36,560,775",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,217,54,214,182,299,,64, 
  영업활동현금흐름＜당기＞,79.4,19.9,78.3,66.6,109.3,, , 
  보통주수정평균발행주식수＜당기＞,"36,571,255","36,571,255","36,571,255","36,571,255","36,571,255","36,571,255", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,209","3,091","3,225","3,203","2,909",,-9, 
  매출액＜당기＞,"1,173.6","1,130.3","1,179.5","1,171.3","1,064.0",, , 
  보통주수정평균발행주식수＜당기＞,"36,571,255","36,571,255","36,571,255","36,571,255","36,571,255","36,571,255", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,43.90,N/A,54.61,23.28,43.48,,86.78, 
  보통주수정주가(기말)＜당기＞,"4,950","3,500","3,630","5,040","3,885","4,165", , 
  EPS＜당기＞,113,-50,66,217,89,, , 
펼치기 PBR,2.59,1.98,2.04,2.59,1.89,,-27.04, 
  보통주수정주가(기말)＜당기＞,"4,950","3,500","3,630","5,040","3,885","4,165", , 
  BPS＜당기＞,"1,915","1,765","1,781","1,948","2,058",, , 
펼치기 PCR,22.80,64.33,16.96,27.67,13.00,,-53.00, 
  보통주수정주가(기말)＜당기＞,"4,950","3,500","3,630","5,040","3,885","4,165", , 
  CPS＜당기＞,217,54,214,182,299,, , 
펼치기 PSR,1.54,1.13,1.13,1.57,1.34,,-15.14, 
  보통주수정주가(기말)＜당기＞,"4,950","3,500","3,630","5,040","3,885","4,165", , 
  SPS＜당기＞,"3,209","3,091","3,225","3,203","2,909",, , 
펼치기 EV/EBITDA,19.28,92.19,16.64,12.91,16.52,,27.98, 
  EV＜당기＞,"1,690.9","1,146.2","1,165.9","1,793.2","1,386.7",, , 
  EBITDA＜당기＞,87.7,12.4,70.1,138.9,83.9,, , 
펼치기 DPS,100,50,50,75,,, , 
  현금DPS,100,50,50,75,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,2.02,1.43,1.38,1.49,,, , 
  현금배당성향(%),88.66,-99.83,75.20,34.63,,, , 
