항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"8,750","7,123","-2,557","1,480","8,967",,506, 
  당기순이익(지배)＜당기＞,437.5,356.2,-127.8,74.0,448.4,, , 
  보통주수정평균발행주식수＜당기＞,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"77,316","84,456","80,809","80,618","90,026",,12, 
  자본총계(지배)＜당기＞,"3,823.3","4,176.4","3,996.0","3,986.6","4,495.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"4,945,000","4,945,000","4,945,000","4,945,000","4,993,000","4,993,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"13,281","3,289","7,306","11,058","9,858",,-11, 
  영업활동현금흐름＜당기＞,664.1,164.4,365.3,552.9,492.9,, , 
  보통주수정평균발행주식수＜당기＞,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"163,205","156,418","147,086","124,385","118,079",,-5, 
  매출액＜당기＞,"8,160.3","7,820.9","7,354.3","6,219.3","5,903.9",, , 
  보통주수정평균발행주식수＜당기＞,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.81,7.00,N/A,21.09,5.28,,-74.96, 
  보통주수정주가(기말)＜당기＞,"68,300","49,850","37,300","31,200","47,350","50,700", , 
  EPS＜당기＞,"8,750","7,123","-2,557","1,480","8,967",, , 
펼치기 PBR,0.88,0.59,0.46,0.39,0.53,,35.90, 
  보통주수정주가(기말)＜당기＞,"68,300","49,850","37,300","31,200","47,350","50,700", , 
  BPS＜당기＞,"77,316","84,456","80,809","80,618","90,026",, , 
펼치기 PCR,5.14,15.16,5.11,2.82,4.80,,70.23, 
  보통주수정주가(기말)＜당기＞,"68,300","49,850","37,300","31,200","47,350","50,700", , 
  CPS＜당기＞,"13,281","3,289","7,306","11,058","9,858",, , 
펼치기 PSR,0.42,0.32,0.25,0.25,0.40,,59.87, 
  보통주수정주가(기말)＜당기＞,"68,300","49,850","37,300","31,200","47,350","50,700", , 
  SPS＜당기＞,"163,205","156,418","147,086","124,385","118,079",, , 
펼치기 EV/EBITDA,9.10,8.54,12.58,9.93,6.59,,-33.65, 
  EV＜당기＞,"6,910.8","6,273.6","5,522.3","4,558.3","4,668.3",, , 
  EBITDA＜당기＞,759.8,734.8,439.0,459.1,708.5,, , 
펼치기 DPS,200,250,150,200,300,,50, 
  현금DPS,200,250,150,200,300,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.29,0.50,0.40,0.64,0.63,,-0.01, 
  현금배당성향(%),2.26,3.47,-5.80,13.37,3.34,,-10.03, 
