항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,46,222,794,442,195,,-56, 
  당기순이익(지배)＜당기＞,11.0,54.3,197.2,109.7,48.3,, , 
  보통주수정평균발행주식수＜당기＞,"23,767,108","24,478,494","24,831,812","24,831,907","24,831,982","24,831,982", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,819","2,020","2,819","3,270","3,456",,6, 
  자본총계(지배)＜당기＞,432.3,501.5,700.0,811.8,858.2,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,769,515","24,831,732","24,829,782","24,829,952","24,829,952","24,829,952", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,146,937,363,439,290,,-34, 
  영업활동현금흐름＜당기＞,34.7,229.4,90.2,109.1,72.1,, , 
  보통주수정평균발행주식수＜당기＞,"23,767,108","24,478,494","24,831,812","24,831,907","24,831,982","24,831,982", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,757","6,358","11,119","5,813","4,507",,-22, 
  매출액＜당기＞,"1,368.3","1,556.4","2,761.1","1,443.6","1,119.1",, , 
  보통주수정평균발행주식수＜당기＞,"23,767,108","24,478,494","24,831,812","24,831,907","24,831,982","24,831,982", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,38.91,6.95,4.12,10.99,33.45,,204.30, 
  보통주수정주가(기말)＜당기＞,"1,805","1,540","3,270","4,855","6,510","5,120", , 
  EPS＜당기＞,46,222,794,442,195,, , 
펼치기 PBR,0.99,0.76,1.16,1.48,1.88,,26.85, 
  보통주수정주가(기말)＜당기＞,"1,805","1,540","3,270","4,855","6,510","5,120", , 
  BPS＜당기＞,"1,819","2,020","2,819","3,270","3,456",, , 
펼치기 PCR,12.36,1.64,9.01,11.05,22.43,,102.89, 
  보통주수정주가(기말)＜당기＞,"1,805","1,540","3,270","4,855","6,510","5,120", , 
  CPS＜당기＞,146,937,363,439,290,, , 
펼치기 PSR,0.31,0.24,0.29,0.84,1.44,,72.97, 
  보통주수정주가(기말)＜당기＞,"1,805","1,540","3,270","4,855","6,510","5,120", , 
  SPS＜당기＞,"5,757","6,358","11,119","5,813","4,507",, , 
펼치기 EV/EBITDA,22.33,5.88,7.56,9.98,41.27,,313.47, 
  EV＜당기＞,746.1,444.2,978.8,"1,339.2","1,881.8",, , 
  EBITDA＜당기＞,33.4,75.6,129.5,134.2,45.6,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
