항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"9,271","145,796","4,921","-2,504","20,798","14,451",930,-31
  당기순이익(지배)＜당기＞,"3,255.7","33,577.7","1,036.8",-527.7,"4,382.4","3,045.0", , 
  보통주수정평균발행주식수＜당기＞,"35,117,455","23,030,618","21,071,025","21,071,025","21,071,025","21,071,025", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"109,819","120,145","120,034","112,172","131,860","138,628",18,5
  자본총계(지배)＜당기＞,"36,535.2","24,426.4","24,403.9","22,332.7","26,252.5","27,600.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,268,604","20,330,824","20,330,824","19,909,404","19,909,404","19,909,404", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"19,495","11,464","6,684","13,203","-3,383","22,377",-126,761
  영업활동현금흐름＜당기＞,"6,846.2","2,640.1","1,408.3","2,781.9",-712.9,"3,145.0", , 
  보통주수정평균발행주식수＜당기＞,"35,117,455","23,030,618","21,071,025","21,071,025","21,071,025","21,071,025", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"76,681","130,369","150,710","123,211","167,953","169,688",36,1
  매출액＜당기＞,"26,928.5","30,024.8","31,756.2","25,961.8","35,389.4","35,755.0", , 
  보통주수정평균발행주식수＜당기＞,"35,117,455","23,030,618","21,071,025","21,071,025","21,071,025","21,071,025", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.80,0.34,16.08,N/A,4.55,5.71,114.93,25.38
  보통주수정주가(기말)＜당기＞,"165,006","50,000","79,100","76,400","94,700","82,500", , 
  EPS＜당기＞,"9,271","145,796","4,921","-2,504","20,798","14,451", , 
펼치기 PBR,1.50,0.42,0.66,0.68,0.72,0.60,5.45,-17.14
  보통주수정주가(기말)＜당기＞,"165,006","50,000","79,100","76,400","94,700","82,500", , 
  BPS＜당기＞,"109,819","120,145","120,034","112,172","131,860","138,628", , 
펼치기 PCR,8.46,4.36,11.83,5.79,-27.99,3.69,-583.69,113.17
  보통주수정주가(기말)＜당기＞,"165,006","50,000","79,100","76,400","94,700","82,500", , 
  CPS＜당기＞,"19,495","11,464","6,684","13,203","-3,383","22,377", , 
펼치기 PSR,2.15,0.38,0.52,0.62,0.56,0.49,-9.07,-13.77
  보통주수정주가(기말)＜당기＞,"165,006","50,000","79,100","76,400","94,700","82,500", , 
  SPS＜당기＞,"76,681","130,369","150,710","123,211","167,953","169,688", , 
펼치기 EV/EBITDA,16.55,6.06,13.59,8.30,3.80,4.95,-54.19,30.25
  EV＜당기＞,"115,951.7","28,526.4","40,825.9","19,921.5","28,310.6","28,413.6", , 
  EBITDA＜당기＞,"7,004.7","4,706.3","3,004.8","2,399.5","7,443.0","5,735.0", , 
펼치기 DPS,"5,000","5,000","5,000","5,000","6,500",,30, 
  현금DPS,"5,000","5,000","5,000","5,000","6,500",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.03,10.00,6.32,6.54,6.86,6.97,0.32,0.11
  현금배당성향(%),51.09,3.03,98.04,-188.64,29.53,39.79,218.17,10.26
