항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,750,284,"1,031",662,-108,"1,026",-116,"1,054"
  당기순이익(지배)＜당기＞,414.6,171.8,624.4,401.0,-65.1,621.5, , 
  보통주수정평균발행주식수＜당기＞,"55,249,386","60,536,670","60,536,670","60,536,670","60,559,272","60,579,662", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,261","4,621","5,759","8,554","8,858","9,558",4,8
  자본총계(지배)＜당기＞,"2,579.8","2,797.5","3,486.0","5,178.4","5,365.2","5,790.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"60,536,670","60,536,670","60,536,670","60,536,670","60,570,805","60,580,511", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,583,709,"1,145","1,283",-138,"2,125",-111,"1,644"
  영업활동현금흐름＜당기＞,322.2,429.0,693.1,776.5,-83.4,"1,467.7", , 
  보통주수정평균발행주식수＜당기＞,"55,249,386","60,536,670","60,536,670","60,536,670","60,559,272","60,579,662", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"13,905","14,524","19,849","18,431","18,801","22,883",2,22
  매출액＜당기＞,"7,682.2","8,792.3","12,015.9","11,157.6","11,385.8","13,862.5", , 
  보통주수정평균발행주식수＜당기＞,"55,249,386","60,536,670","60,536,670","60,536,670","60,559,272","60,579,662", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,15.99,37.53,16.43,21.44,N/A,14.23,-830.70,109.09
  보통주수정주가(기말)＜당기＞,"12,000","10,650","16,950","14,200","16,850","14,600", , 
  EPS＜당기＞,750,284,"1,031",662,-108,"1,026", , 
펼치기 PBR,2.82,2.30,2.94,1.66,1.90,1.53,14.60,-19.70
  보통주수정주가(기말)＜당기＞,"12,000","10,650","16,950","14,200","16,850","14,600", , 
  BPS＜당기＞,"4,261","4,621","5,759","8,554","8,858","9,558", , 
펼치기 PCR,20.58,15.03,14.80,11.07,-122.41,6.87,"-1,205.76",105.61
  보통주수정주가(기말)＜당기＞,"12,000","10,650","16,950","14,200","16,850","14,600", , 
  CPS＜당기＞,583,709,"1,145","1,283",-138,"2,125", , 
펼치기 PSR,0.86,0.73,0.85,0.77,0.90,0.64,16.33,-28.81
  보통주수정주가(기말)＜당기＞,"12,000","10,650","16,950","14,200","16,850","14,600", , 
  SPS＜당기＞,"13,905","14,524","19,849","18,431","18,801","22,883", , 
펼치기 EV/EBITDA,10.40,11.26,9.73,8.31,19.53,6.97,135.09,-64.29
  EV＜당기＞,"8,729.0","8,737.2","13,032.9","9,982.3","13,437.7","9,814.3", , 
  EBITDA＜당기＞,839.7,776.2,"1,339.8","1,201.4",687.9,"1,407.2", , 
펼치기 DPS,18,35,45,45,45,,0, 
  현금DPS,18,35,45,45,45,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.15,0.33,0.27,0.32,0.27,0.45,-0.05,0.18
  현금배당성향(%),2.56,12.33,4.36,6.79,-41.84,6.34,-48.63,48.18
