항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-766,-384,"-1,615",-951,"16,817",,"1,869", 
  당기순이익(지배)＜당기＞,-21.5,-10.7,-45.2,-26.6,470.9,, , 
  보통주수정평균발행주식수＜당기＞,"2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"38,463","37,973","36,329","35,475","52,259",,47, 
  자본총계(지배)＜당기＞,"1,077.0","1,063.2","1,017.2",993.3,"1,463.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-1,018",47,926,"-1,049","-2,647",,-152, 
  영업활동현금흐름＜당기＞,-28.5,1.3,25.9,-29.4,-74.1,, , 
  보통주수정평균발행주식수＜당기＞,"2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"23,451","24,677","22,037","18,259","20,634",,13, 
  매출액＜당기＞,656.6,691.0,617.0,511.3,577.8,, , 
  보통주수정평균발행주식수＜당기＞,"2,800,000","2,800,000","2,800,000","2,800,000","2,800,000","2,800,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,0.92,,105.51, 
  보통주수정주가(기말)＜당기＞,"18,000","18,950","15,500","15,950","15,550","17,250", , 
  EPS＜당기＞,-766,-384,"-1,615",-951,"16,817",, , 
펼치기 PBR,0.47,0.50,0.43,0.45,0.30,,-33.82, 
  보통주수정주가(기말)＜당기＞,"18,000","18,950","15,500","15,950","15,550","17,250", , 
  BPS＜당기＞,"38,463","37,973","36,329","35,475","52,259",, , 
펼치기 PCR,-17.68,402.71,16.74,-15.20,-5.87,,61.36, 
  보통주수정주가(기말)＜당기＞,"18,000","18,950","15,500","15,950","15,550","17,250", , 
  CPS＜당기＞,"-1,018",47,926,"-1,049","-2,647",, , 
펼치기 PSR,0.77,0.77,0.70,0.87,0.75,,-13.73, 
  보통주수정주가(기말)＜당기＞,"18,000","18,950","15,500","15,950","15,550","17,250", , 
  SPS＜당기＞,"23,451","24,677","22,037","18,259","20,634",, , 
펼치기 EV/EBITDA,66.05,74.67,"-3,269.09",-47.08,-9.37,,80.09, 
  EV＜당기＞,"1,188.8","1,295.7","1,175.0","1,143.6",354.0,, , 
  EBITDA＜당기＞,18.0,17.4,-0.4,-24.3,-37.8,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
