항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,200","1,079","1,141","1,196","1,259","1,532",5,22
  당기순이익(지배)＜당기＞,573.8,516.2,545.6,572.2,602.0,732.8, , 
  보통주수정평균발행주식수＜당기＞,"47,821,966","47,821,966","47,821,966","47,821,966","47,821,966",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"12,148","13,903","14,699","15,499","16,643","17,833",7,7
  자본총계(지배)＜당기＞,"5,778.2","6,612.7","6,991.5","7,371.7","7,918.2","8,484.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"47,563,353","47,563,353","47,563,353","47,563,353","47,575,977","47,575,977", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,076","3,837","3,190","3,349","2,153","3,792",-36,76
  영업활동현금흐름＜당기＞,992.7,"1,834.7","1,525.5","1,601.8","1,029.5","2,163.6", , 
  보통주수정평균발행주식수＜당기＞,"47,821,966","47,821,966","47,821,966","47,821,966","47,821,966",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"14,341","14,446","14,525","14,611","15,960","20,359",9,28
  매출액＜당기＞,"6,858.2","6,908.2","6,946.4","6,987.2","7,632.2","9,736.2", , 
  보통주수정평균발행주식수＜당기＞,"47,821,966","47,821,966","47,821,966","47,821,966","47,821,966",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,11.21,10.65,7.64,7.36,7.26,6.18,-1.39,-14.89
  보통주수정주가(기말)＜당기＞,"13,450","11,500","8,720","8,810","9,140","9,470", , 
  EPS＜당기＞,"1,200","1,079","1,141","1,196","1,259","1,532", , 
펼치기 PBR,1.11,0.83,0.59,0.57,0.55,0.53,-3.39,-3.30
  보통주수정주가(기말)＜당기＞,"13,450","11,500","8,720","8,810","9,140","9,470", , 
  BPS＜당기＞,"12,148","13,903","14,699","15,499","16,643","17,833", , 
펼치기 PCR,6.48,3.00,2.73,2.63,4.25,2.50,61.42,-41.18
  보통주수정주가(기말)＜당기＞,"13,450","11,500","8,720","8,810","9,140","9,470", , 
  CPS＜당기＞,"2,076","3,837","3,190","3,349","2,153","3,792", , 
펼치기 PSR,0.94,0.80,0.60,0.60,0.57,0.47,-5.02,-18.78
  보통주수정주가(기말)＜당기＞,"13,450","11,500","8,720","8,810","9,140","9,470", , 
  SPS＜당기＞,"14,341","14,446","14,525","14,611","15,960","20,359", , 
펼치기 EV/EBITDA,3.67,2.56,0.78,0.65,3.11,2.39,380.13,-22.98
  EV＜당기＞,"6,415.8","4,221.7","1,280.1","1,028.3","5,107.5","4,737.0", , 
  EBITDA＜당기＞,"1,745.9","1,650.4","1,643.5","1,587.8","1,642.6","1,978.0", , 
펼치기 DPS,350,350,350,350,350,,0, 
  현금DPS,350,350,350,350,350,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.60,3.04,4.01,3.97,3.83,4.31,-0.14,0.48
  현금배당성향(%),29.01,32.25,30.51,29.09,27.66,26.65,-1.43,-1.01
