항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,330,318,70,"1,295","1,412",,9, 
  당기순이익(지배)＜당기＞,31.7,30.5,6.7,124.3,134.5,, , 
  보통주수정평균발행주식수＜당기＞,"9,600,000","9,600,000","9,600,000","9,600,000","9,524,658","9,500,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,053","9,150","8,396","9,623","10,783",,12, 
  자본총계(지배)＜당기＞,863.7,873.1,801.3,919.0,"1,014.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,539,970","9,542,010","9,543,910","9,550,342","9,405,569","9,405,569", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,265,206,95,"1,332",351,,-74, 
  영업활동현금흐름＜당기＞,25.5,19.8,9.1,127.9,33.4,, , 
  보통주수정평균발행주식수＜당기＞,"9,600,000","9,600,000","9,600,000","9,600,000","9,524,658","9,500,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,619","12,661","12,814","12,151","13,318",,10, 
  매출액＜당기＞,"1,211.5","1,215.4","1,230.1","1,166.5","1,268.5",, , 
  보통주수정평균발행주식수＜당기＞,"9,600,000","9,600,000","9,600,000","9,600,000","9,524,658","9,500,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,33.64,32.38,135.26,8.49,11.44,,34.64, 
  보통주수정주가(기말)＜당기＞,"11,100","10,300","9,510","11,000","16,150","16,600", , 
  EPS＜당기＞,330,318,70,"1,295","1,412",, , 
펼치기 PBR,1.23,1.13,1.13,1.14,1.50,,31.03, 
  보통주수정주가(기말)＜당기＞,"11,100","10,300","9,510","11,000","16,150","16,600", , 
  BPS＜당기＞,"9,053","9,150","8,396","9,623","10,783",, , 
펼치기 PCR,41.84,49.95,100.59,8.26,46.00,,457.00, 
  보통주수정주가(기말)＜당기＞,"11,100","10,300","9,510","11,000","16,150","16,600", , 
  CPS＜당기＞,265,206,95,"1,332",351,, , 
펼치기 PSR,0.88,0.81,0.74,0.91,1.21,,33.95, 
  보통주수정주가(기말)＜당기＞,"11,100","10,300","9,510","11,000","16,150","16,600", , 
  SPS＜당기＞,"12,619","12,661","12,814","12,151","13,318",, , 
펼치기 EV/EBITDA,18.19,28.02,27.44,20.09,9.60,,-52.23, 
  EV＜당기＞,"1,276.6","1,162.3","1,244.3","1,197.9","1,544.4",, , 
  EBITDA＜당기＞,70.2,41.5,45.3,59.6,160.9,, , 
펼치기 DPS,200,200,200,200,220,,10, 
  현금DPS,200,200,200,200,220,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.80,1.94,2.10,1.82,1.36,,-0.46, 
  현금배당성향(%),36.42,37.64,169.70,12.31,15.45,,3.14, 
