항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,958","-2,233","-21,079","67,079","-5,152","41,473",-108,905
  당기순이익(지배)＜당기＞,417.9,-235.7,"-2,225.2","5,964.0",-457.8,"3,685.5", , 
  보통주수정평균발행주식수＜당기＞,"10,556,513","10,556,513","10,556,513","8,891,034","8,886,471",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"595,438","582,704","452,732","636,034","657,509","746,549",3,14
  자본총계(지배)＜당기＞,"58,552.1","57,299.9","44,519.2","48,708.4","50,353.0","54,902.5", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,833,448","9,833,448","9,833,448","7,658,153","7,658,153","7,354,171", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"31,534","51,056","26,029","76,465","47,718","92,118",-38,93
  영업활동현금흐름＜당기＞,"3,328.9","5,389.8","2,747.8","6,798.5","4,240.4","5,361.0", , 
  보통주수정평균발행주식수＜당기＞,"10,556,513","10,556,513","10,556,513","8,891,034","8,886,471",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"366,029","291,861","257,620","571,771","661,106","728,714",16,10
  매출액＜당기＞,"38,639.9","30,810.3","27,195.6","50,836.3","58,749.0","64,757.0", , 
  보통주수정평균발행주식수＜당기＞,"10,556,513","10,556,513","10,556,513","8,891,034","8,886,471",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,96.26,N/A,N/A,2.94,N/A,8.20,"-2,176.73",113.41
  보통주수정주가(기말)＜당기＞,"381,000","309,000","233,500","197,500","315,000","340,000", , 
  EPS＜당기＞,"3,958","-2,233","-21,079","67,079","-5,152","41,473", , 
펼치기 PBR,0.64,0.53,0.52,0.31,0.48,0.46,54.28,-4.94
  보통주수정주가(기말)＜당기＞,"381,000","309,000","233,500","197,500","315,000","340,000", , 
  BPS＜당기＞,"595,438","582,704","452,732","636,034","657,509","746,549", , 
펼치기 PCR,12.08,6.05,8.97,2.58,6.60,3.69,155.58,-44.09
  보통주수정주가(기말)＜당기＞,"381,000","309,000","233,500","197,500","315,000","340,000", , 
  CPS＜당기＞,"31,534","51,056","26,029","76,465","47,718","92,118", , 
펼치기 PSR,1.04,1.06,0.91,0.35,0.48,0.47,37.94,-2.08
  보통주수정주가(기말)＜당기＞,"381,000","309,000","233,500","197,500","315,000","340,000", , 
  SPS＜당기＞,"366,029","291,861","257,620","571,771","661,106","728,714", , 
펼치기 EV/EBITDA,9.87,8.88,11.03,8.66,7.96,5.98,-8.05,-24.87
  EV＜당기＞,"54,471.2","39,991.2","41,207.9","47,954.9","63,447.5","56,846.5", , 
  EBITDA＜당기＞,"5,517.5","4,502.1","3,736.7","5,540.2","7,972.2","9,507.5", , 
펼치기 DPS,"9,000","9,000","5,500","5,700","7,000",,23, 
  현금DPS,"9,000","9,000","5,500","5,700","7,000",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.36,2.91,2.36,2.89,2.22,1.87,-0.66,-0.35
  현금배당성향(%),211.80,-375.41,-24.30,7.39,-117.10,15.31,-124.49,132.41
