항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,386,358,224,424,771,,82, 
  당기순이익(지배)＜당기＞,109.8,102.0,64.2,121.3,220.5,, , 
  보통주수정평균발행주식수＜당기＞,"28,426,850","28,523,037","28,600,117","28,600,117","28,600,117",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,452","3,717","3,877","4,246","4,960",,17, 
  자본총계(지배)＜당기＞,981.2,"1,063.0","1,108.8","1,214.4","1,418.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"28,426,850","28,600,117","28,600,117","28,600,117","28,600,117",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,856,"1,102",502,"1,194",979,,-18, 
  영업활동현금흐름＜당기＞,243.5,314.3,143.5,341.6,280.0,, , 
  보통주수정평균발행주식수＜당기＞,"28,426,850","28,523,037","28,600,117","28,600,117","28,600,117",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,298","5,285","5,183","6,733","8,679",,29, 
  매출액＜당기＞,"1,506.0","1,507.3","1,482.2","1,925.7","2,482.1",, , 
  보통주수정평균발행주식수＜당기＞,"28,426,850","28,523,037","28,600,117","28,600,117","28,600,117",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,7.59,6.34,9.85,6.05,4.38,,-27.61, 
  보통주수정주가(기말)＜당기＞,"2,930","2,270","2,210","2,565","3,375","5,120", , 
  EPS＜당기＞,386,358,224,424,771,, , 
펼치기 PBR,0.85,0.61,0.57,0.60,0.68,,12.64, 
  보통주수정주가(기말)＜당기＞,"2,930","2,270","2,210","2,565","3,375","5,120", , 
  BPS＜당기＞,"3,452","3,717","3,877","4,246","4,960",, , 
펼치기 PCR,3.42,2.06,4.41,2.15,3.45,,60.50, 
  보통주수정주가(기말)＜당기＞,"2,930","2,270","2,210","2,565","3,375","5,120", , 
  CPS＜당기＞,856,"1,102",502,"1,194",979,, , 
펼치기 PSR,0.55,0.43,0.43,0.38,0.39,,2.08, 
  보통주수정주가(기말)＜당기＞,"2,930","2,270","2,210","2,565","3,375","5,120", , 
  SPS＜당기＞,"5,298","5,285","5,183","6,733","8,679",, , 
펼치기 EV/EBITDA,7.39,5.83,6.39,5.76,4.81,,-16.39, 
  EV＜당기＞,"2,051.6","1,759.7","1,825.5","1,954.5","2,385.8",, , 
  EBITDA＜당기＞,277.6,302.0,285.6,339.6,495.8,, , 
펼치기 DPS,50,50,50,50,75,,50, 
  현금DPS,50,50,50,50,75,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.71,2.20,2.26,1.95,2.22,,0.27, 
  현금배당성향(%),12.95,14.01,22.28,11.79,9.73,,-2.06, 
