항목,"2019/05
(IFRS별도)","2020/05
(IFRS별도)","2020/11
(IFRS별도)","2021/05
(IFRS별도)","2021/11
(IFRS별도)","2022/11(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,,,115,131,286,,118, 
  당기순이익(지배)＜당기＞,,,71.6,92.9,202.5,, , 
  보통주수정평균발행주식수＜당기＞,,"692,306","62,426,616","70,760,502","70,760,502","81,252,999", , 
  우선주수정평균발행주식수＜당기＞,,0,,0,0,, , 
펼치기 BPS,,,"4,984","4,986","5,108",,2, 
  자본총계(지배)＜당기＞,,,"3,526.8","3,528.0","3,614.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,0,"49,701,080","70,760,515","70,760,515","70,760,515","88,534,474", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,,,"1,756",339,-185,,-155, 
  영업활동현금흐름＜당기＞,,,"1,096.3",240.2,-131.0,, , 
  보통주수정평균발행주식수＜당기＞,,"692,306","62,426,616","70,760,502","70,760,502","81,252,999", , 
  우선주수정평균발행주식수＜당기＞,,0,,0,0,, , 
펼치기 SPS,,,393,342,579,,69, 
  매출액＜당기＞,,,245.1,242.3,409.9,, , 
  보통주수정평균발행주식수＜당기＞,,"692,306","62,426,616","70,760,502","70,760,502","81,252,999", , 
  우선주수정평균발행주식수＜당기＞,,0,,0,0,, , 
펼치기 PER,,,41.09,44.21,21.76,,-50.78, 
  보통주수정주가(기말)＜당기＞,,,"4,714","5,803","6,227","6,630", , 
  EPS＜당기＞,,,115,131,286,, , 
펼치기 PBR,,,0.95,1.16,1.22,,4.73, 
  보통주수정주가(기말)＜당기＞,,,"4,714","5,803","6,227","6,630", , 
  BPS＜당기＞,,,"4,984","4,986","5,108",, , 
펼치기 PCR,,,2.68,17.09,-33.63,,-296.72, 
  보통주수정주가(기말)＜당기＞,,,"4,714","5,803","6,227","6,630", , 
  CPS＜당기＞,,,"1,756",339,-185,, , 
펼치기 PSR,,,12.01,16.95,10.75,,-36.57, 
  보통주수정주가(기말)＜당기＞,,,"4,714","5,803","6,227","6,630", , 
  SPS＜당기＞,,,393,342,579,, , 
펼치기 EV/EBITDA,,,42.48,45.10,27.74,,-38.50, 
  EV＜당기＞,,,"8,958.5","9,584.3","9,047.0",, , 
  EBITDA＜당기＞,,,210.9,212.5,326.2,, , 
펼치기 DPS,,0,129,163,314,,92, 
  현금DPS,,0,129,163,314,, , 
  주식DPS,,0,0,0,0,, , 
  현금배당수익률,,,2.73,2.81,5.04,,2.23, 
  현금배당성향(%),,,128.07,124.95,109.63,,-15.33, 
