항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,534,476,"-1,343",8,375,242,"4,728",-35
  당기순이익(지배)＜당기＞,249.2,221.9,"-1,508.8",9.5,433.3,280.0, , 
  보통주수정평균발행주식수＜당기＞,"46,634,680","46,634,680","112,375,297","122,723,597","115,505,985","115,505,985", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"6,668","7,021","3,541","3,253","3,219","3,346",-1,4
  자본총계(지배)＜당기＞,"3,003.1","3,161.8","4,687.0","3,711.2","3,627.6","3,770.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"45,035,760","45,035,760","132,374,147","114,097,516","112,683,089","112,683,089", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,284",821,460,407,820,710,102,-13
  영업활동현금흐름＜당기＞,598.6,382.8,517.2,499.0,947.2,510.0, , 
  보통주수정평균발행주식수＜당기＞,"46,634,680","46,634,680","112,375,297","122,723,597","115,505,985","115,505,985", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"13,387","13,787","5,804","5,265","7,046","7,930",34,13
  매출액＜당기＞,"6,243.1","6,429.3","6,522.4","6,461.4","8,138.8","9,160.0", , 
  보통주수정평균발행주식수＜당기＞,"46,634,680","46,634,680","112,375,297","122,723,597","115,505,985","115,505,985", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,10.55,5.58,N/A,354.60,8.46,12.44,-97.61,46.95
  보통주수정주가(기말)＜당기＞,"5,636","2,655","2,990","2,755","3,175","3,015", , 
  EPS＜당기＞,534,476,"-1,343",8,375,242, , 
펼치기 PBR,0.85,0.38,0.84,0.85,0.99,0.90,16.44,-8.63
  보통주수정주가(기말)＜당기＞,"5,636","2,655","2,990","2,755","3,175","3,015", , 
  BPS＜당기＞,"6,668","7,021","3,541","3,253","3,219","3,346", , 
펼치기 PCR,4.39,3.23,6.50,6.78,3.87,4.25,-42.86,9.70
  보통주수정주가(기말)＜당기＞,"5,636","2,655","2,990","2,755","3,175","3,015", , 
  CPS＜당기＞,"1,284",821,460,407,820,710, , 
펼치기 PSR,0.42,0.19,0.52,0.52,0.45,0.38,-13.89,-15.63
  보통주수정주가(기말)＜당기＞,"5,636","2,655","2,990","2,755","3,175","3,015", , 
  SPS＜당기＞,"13,387","13,787","5,804","5,265","7,046","7,930", , 
펼치기 EV/EBITDA,3.95,4.33,28.74,5.60,5.43,,-3.09, 
  EV＜당기＞,"2,383.1","2,408.9","18,451.4","3,354.9","4,215.8",, , 
  EBITDA＜당기＞,604.0,556.9,642.0,598.6,776.1,970.0, , 
펼치기 DPS,122,0,310,110,130,,18, 
  현금DPS,122,0,310,110,130,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.16,0.00,10.38,3.99,4.09,2.99,0.10,-1.11
  현금배당성향(%),21.73,0.00,-27.24,"1,324.14",33.94,37.13,"-1,290.20",3.19
