항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,393,389,26,673,"2,200",,227, 
  당기순이익(지배)＜당기＞,43.2,44.7,3.0,92.2,324.7,, , 
  보통주수정평균발행주식수＜당기＞,"10,987,241","11,494,609","11,583,955","13,704,453","14,758,898","15,463,449", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,533","4,922","4,818","5,693","8,356",,47, 
  자본총계(지배)＜당기＞,509.8,567.4,561.0,835.3,"1,269.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,246,414","11,528,414","11,644,115","14,671,023","15,191,503","15,435,131", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,167,367,218,195,527,,170, 
  영업활동현금흐름＜당기＞,18.4,42.2,25.2,26.8,77.8,, , 
  보통주수정평균발행주식수＜당기＞,"10,987,241","11,494,609","11,583,955","13,704,453","14,758,898","15,463,449", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"7,272","7,752","8,213","7,050","7,444",,6, 
  매출액＜당기＞,798.9,891.0,951.4,966.1,"1,098.7",, , 
  보통주수정평균발행주식수＜당기＞,"10,987,241","11,494,609","11,583,955","13,704,453","14,758,898","15,463,449", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,29.12,19.04,244.35,16.79,4.77,,-71.57, 
  보통주수정주가(기말)＜당기＞,"11,450","7,400","6,370","11,300","10,500","8,080", , 
  EPS＜당기＞,393,389,26,673,"2,200",, , 
펼치기 PBR,2.53,1.50,1.32,1.98,1.26,,-36.69, 
  보통주수정주가(기말)＜당기＞,"11,450","7,400","6,370","11,300","10,500","8,080", , 
  BPS＜당기＞,"4,533","4,922","4,818","5,693","8,356",, , 
펼치기 PCR,68.45,20.18,29.24,57.88,19.91,,-65.60, 
  보통주수정주가(기말)＜당기＞,"11,450","7,400","6,370","11,300","10,500","8,080", , 
  CPS＜당기＞,167,367,218,195,527,, , 
펼치기 PSR,1.57,0.95,0.78,1.60,1.41,,-12.00, 
  보통주수정주가(기말)＜당기＞,"11,450","7,400","6,370","11,300","10,500","8,080", , 
  SPS＜당기＞,"7,272","7,752","8,213","7,050","7,444",, , 
펼치기 EV/EBITDA,15.09,9.50,22.31,68.57,-91.65,,-233.67, 
  EV＜당기＞,"1,077.7",590.1,782.9,"1,572.1","1,737.7",, , 
  EBITDA＜당기＞,71.4,62.1,35.1,22.9,-19.0,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
