항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"7,032","19,674","13,849","10,529","13,429",,28, 
  당기순이익(지배)＜당기＞,273.4,792.8,558.1,424.3,541.1,, , 
  보통주수정평균발행주식수＜당기＞,"3,887,321","4,029,782","4,029,782","4,029,782","4,029,782","4,029,782", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"68,314","90,415","103,836","118,786","139,181",,17, 
  자본총계(지배)＜당기＞,"2,752.9","3,643.5","4,184.4","4,547.4","5,020.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"4,029,782","4,029,782","4,029,782","3,828,282","3,606,927","3,606,927", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"4,920","34,065","25,904","24,361","5,144",,-79, 
  영업활동현금흐름＜당기＞,191.3,"1,372.8","1,043.9",981.7,207.3,, , 
  보통주수정평균발행주식수＜당기＞,"3,887,321","4,029,782","4,029,782","4,029,782","4,029,782","4,029,782", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"131,918","176,028","160,509","151,176","169,132",,12, 
  매출액＜당기＞,"5,128.1","7,093.6","6,468.2","6,092.1","6,815.7",, , 
  보통주수정평균발행주식수＜당기＞,"3,887,321","4,029,782","4,029,782","4,029,782","4,029,782","4,029,782", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,4.96,3.01,4.30,6.06,6.38,,5.32, 
  보통주수정주가(기말)＜당기＞,"34,850","59,300","59,500","63,800","85,700","92,900", , 
  EPS＜당기＞,"7,032","19,674","13,849","10,529","13,429",, , 
펼치기 PBR,0.51,0.66,0.57,0.54,0.62,,14.64, 
  보통주수정주가(기말)＜당기＞,"34,850","59,300","59,500","63,800","85,700","92,900", , 
  BPS＜당기＞,"68,314","90,415","103,836","118,786","139,181",, , 
펼치기 PCR,7.08,1.74,2.30,2.62,16.66,,536.13, 
  보통주수정주가(기말)＜당기＞,"34,850","59,300","59,500","63,800","85,700","92,900", , 
  CPS＜당기＞,"4,920","34,065","25,904","24,361","5,144",, , 
펼치기 PSR,0.26,0.34,0.37,0.42,0.51,,20.06, 
  보통주수정주가(기말)＜당기＞,"34,850","59,300","59,500","63,800","85,700","92,900", , 
  SPS＜당기＞,"131,918","176,028","160,509","151,176","169,132",, , 
펼치기 EV/EBITDA,6.60,2.14,1.88,2.15,3.83,,78.13, 
  EV＜당기＞,"3,036.9","3,108.7","2,332.5","2,012.9","3,099.2",, , 
  EBITDA＜당기＞,459.9,"1,452.8","1,239.3",935.5,808.6,, , 
펼치기 DPS,375,750,625,625,"1,250",,100, 
  현금DPS,375,750,625,625,"1,250",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.08,1.26,1.05,0.98,1.46,,0.48, 
  현금배당성향(%),5.53,3.81,4.51,5.64,8.33,,2.69, 
