항목,"2019/11
(IFRS별도)","2020/05
(IFRS별도)","2020/11
(IFRS별도)","2021/05
(IFRS별도)","2021/11
(IFRS별도)","2022/11(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-507,134,146,108,208,,93, 
  당기순이익(지배)＜당기＞,-16.7,25.0,27.3,20.1,38.7,, , 
  보통주수정평균발행주식수＜당기＞,"3,298,954",,"18,660,000",,"18,660,000","18,660,000", , 
  우선주수정평균발행주식수＜당기＞,0,,0,,0,0, , 
펼치기 BPS,"4,826","4,959","4,979","4,967","5,050",,2, 
  자본총계(지배)＜당기＞,900.4,925.4,929.1,926.9,942.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,660,000","18,660,000","18,660,000","18,660,000","18,660,000","18,660,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-320,92,111,136,128,,-6, 
  영업활동현금흐름＜당기＞,-10.5,17.1,20.6,25.4,23.8,, , 
  보통주수정평균발행주식수＜당기＞,"3,298,954",,"18,660,000",,"18,660,000","18,660,000", , 
  우선주수정평균발행주식수＜당기＞,0,,0,,0,0, , 
펼치기 SPS,0,141,153,146,222,,53, 
  매출액＜당기＞,,26.3,28.6,27.2,41.5,, , 
  보통주수정평균발행주식수＜당기＞,"3,298,954",,"18,660,000",,"18,660,000","18,660,000", , 
  우선주수정평균발행주식수＜당기＞,0,,0,,0,0, , 
펼치기 PER,,37.32,29.71,43.34,23.14,,-46.60, 
  보통주수정주가(기말)＜당기＞,,,"4,350",,"4,805","4,960", , 
  EPS＜당기＞,-507,134,146,108,208,, , 
펼치기 PBR,0.00,1.01,0.87,0.94,0.95,,1.42, 
  보통주수정주가(기말)＜당기＞,,,"4,350",,"4,805","4,960", , 
  BPS＜당기＞,"4,826","4,959","4,979","4,967","5,050",, , 
펼치기 PCR,0.00,54.53,39.35,34.22,37.64,,10.00, 
  보통주수정주가(기말)＜당기＞,,,"4,350",,"4,805","4,960", , 
  CPS＜당기＞,-320,92,111,136,128,, , 
펼치기 PSR,,35.45,28.43,32.02,21.62,,-32.50, 
  보통주수정주가(기말)＜당기＞,,,"4,350",,"4,805","4,960", , 
  SPS＜당기＞,0,141,153,146,222,, , 
펼치기 EV/EBITDA,,36.31,28.84,41.99,22.43,,-46.59, 
  EV＜당기＞,,905.3,787.1,841.7,868.3,, , 
  EBITDA＜당기＞,-16.9,24.9,27.3,20.0,38.7,, , 
펼치기 DPS,0,127,119,125,123,,-2, 
  현금DPS,0,127,119,125,123,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,2.54,2.74,2.68,2.56,,-0.12, 
  현금배당성향(%),0.00,94.80,81.28,116.25,59.24,,-57.01, 
