항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,117,-632,-79,-274,-93,,66, 
  당기순이익(지배)＜당기＞,23.4,-321.1,-108.4,-464.9,-180.0,, , 
  보통주수정평균발행주식수＜당기＞,"20,057,367","50,829,303","136,893,639","169,703,840","193,227,716","466,038,649", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,005","2,127","1,754","1,744","1,687",,-3, 
  자본총계(지배)＜당기＞,"1,495.6","1,955.1","2,696.3","3,189.8","3,359.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"49,772,923","91,899,986","153,723,773","182,944,390","199,153,367","770,536,333", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,403,-29,-8,133,-45,,-134, 
  영업활동현금흐름＜당기＞,80.7,-14.9,-11.2,225.3,-86.1,, , 
  보통주수정평균발행주식수＜당기＞,"20,057,367","50,829,303","136,893,639","169,703,840","193,227,716","466,038,649", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,013","1,004",572,749,731,,-2, 
  매출액＜당기＞,403.8,510.5,782.5,"1,271.4","1,412.5",, , 
  보통주수정평균발행주식수＜당기＞,"20,057,367","50,829,303","136,893,639","169,703,840","193,227,716","466,038,649", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,111.39,N/A,N/A,N/A,N/A,,-142.28, 
  보통주수정주가(기말)＜당기＞,"13,000","7,800","2,725","2,045","1,685","1,505", , 
  EPS＜당기＞,117,-632,-79,-274,-93,, , 
펼치기 PBR,4.33,3.67,1.55,1.17,1.00,,-14.83, 
  보통주수정주가(기말)＜당기＞,"13,000","7,800","2,725","2,045","1,685","1,505", , 
  BPS＜당기＞,"3,005","2,127","1,754","1,744","1,687",, , 
펼치기 PCR,32.29,-266.22,-334.36,15.40,-37.83,,-345.66, 
  보통주수정주가(기말)＜당기＞,"13,000","7,800","2,725","2,045","1,685","1,505", , 
  CPS＜당기＞,403,-29,-8,133,-45,, , 
펼치기 PSR,6.46,7.77,4.77,2.73,2.31,,-15.55, 
  보통주수정주가(기말)＜당기＞,"13,000","7,800","2,725","2,045","1,685","1,505", , 
  SPS＜당기＞,"2,013","1,004",572,749,731,, , 
펼치기 EV/EBITDA,95.38,124.06,56.30,26.85,160.70,,498.47, 
  EV＜당기＞,"5,478.9","4,475.2","3,275.5","2,223.2","2,547.5",, , 
  EBITDA＜당기＞,57.4,36.1,58.2,82.8,15.9,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
