항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,600","2,614","2,673","2,809","2,702","3,416",-4,26
  당기순이익(지배)＜당기＞,536.9,539.8,559.3,590.0,698.1,936.8, , 
  보통주수정평균발행주식수＜당기＞,"20,652,420","20,652,420","20,923,818","21,000,000","25,839,986","27,423,982", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"19,927","21,602","24,259","26,430","49,874","54,870",89,10
  자본총계(지배)＜당기＞,"4,115.4","4,461.3","5,094.5","5,550.3","13,677.1","15,047.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,652,420","20,652,420","21,000,000","21,000,000","27,423,116","27,423,116", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,419","2,208","3,833","5,506","8,510","10,973",55,29
  영업활동현금흐름＜당기＞,499.5,455.9,802.0,"1,156.2","2,198.9","3,540.6", , 
  보통주수정평균발행주식수＜당기＞,"20,652,420","20,652,420","20,923,818","21,000,000","25,839,986","27,423,982", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"71,342","68,992","75,121","74,409","80,123","87,308",8,9
  매출액＜당기＞,"14,733.8","14,248.6","15,718.2","15,625.9","20,703.8","23,943.4", , 
  보통주수정평균발행주식수＜당기＞,"20,652,420","20,652,420","20,923,818","21,000,000","25,839,986","27,423,982", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,18.85,43.96,51.08,38.35,16.20,-24.92
  보통주수정주가(기말)＜당기＞,,,"50,400","123,500","138,000","131,000", , 
  EPS＜당기＞,"2,600","2,614","2,673","2,809","2,702","3,416", , 
펼치기 PBR,0.00,0.00,2.08,4.67,2.77,2.39,-40.79,-13.72
  보통주수정주가(기말)＜당기＞,,,"50,400","123,500","138,000","131,000", , 
  BPS＜당기＞,"19,927","21,602","24,259","26,430","49,874","54,870", , 
펼치기 PCR,,,13.15,22.43,16.22,11.94,-27.71,-26.38
  보통주수정주가(기말)＜당기＞,,,"50,400","123,500","138,000","131,000", , 
  CPS＜당기＞,"2,419","2,208","3,833","5,506","8,510","10,973", , 
펼치기 PSR,,,0.67,1.66,1.72,1.50,3.77,-12.88
  보통주수정주가(기말)＜당기＞,,,"50,400","123,500","138,000","131,000", , 
  SPS＜당기＞,"71,342","68,992","75,121","74,409","80,123","87,308", , 
펼치기 EV/EBITDA,,,7.18,16.71,17.68,8.66,5.81,-50.99
  EV＜당기＞,,,"9,176.5","24,119.1","32,636.2","28,491.4", , 
  EBITDA＜당기＞,871.3,848.1,"1,278.8","1,443.6","1,846.1","3,288.2", , 
펼치기 DPS,690,690,710,750,700,,-7, 
  현금DPS,690,690,710,750,700,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,,,1.41,0.61,0.51,0.56,-0.10,0.05
  현금배당성향(%),26.54,26.40,26.66,26.70,27.50,21.37,0.80,-6.13
