항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"6,343","7,952","2,139","4,022","3,398","6,599",-16,94
  당기순이익(지배)＜당기＞,"1,951.7","2,452.0",660.6,"1,242.5","1,049.7","2,038.5", , 
  보통주수정평균발행주식수＜당기＞,"30,767,621","30,834,688","30,881,554","30,892,606","30,892,606","30,892,606", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"34,576","34,612","35,591","38,672","40,644","46,653",5,15
  자본총계(지배)＜당기＞,"10,646.9","10,666.8","10,982.5","11,773.6","12,400.6","14,233.8", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"30,792,424","30,818,514","30,857,749","30,444,665","30,510,058","30,510,058", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,618","8,307","-2,226","-3,704","7,259","9,679",296,33
  영업활동현금흐름＜당기＞,"1,113.0","2,561.3",-687.4,"-1,144.2","2,242.5","2,301.3", , 
  보통주수정평균발행주식수＜당기＞,"30,767,621","30,834,688","30,881,554","30,892,606","30,892,606","30,892,606", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"59,574","51,787","24,953","38,858","52,066","70,120",34,35
  매출액＜당기＞,"18,329.6","15,968.5","7,705.8","12,004.1","16,084.4","21,661.8", , 
  보통주수정평균발행주식수＜당기＞,"30,767,621","30,834,688","30,881,554","30,892,606","30,892,606","30,892,606", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,5.49,3.85,15.40,13.28,13.02,7.41,-1.92,-43.09
  보통주수정주가(기말)＜당기＞,"34,800","30,650","32,950","53,400","44,250","48,900", , 
  EPS＜당기＞,"6,343","7,952","2,139","4,022","3,398","6,599", , 
펼치기 PBR,1.01,0.89,0.93,1.38,1.09,1.05,-21.16,-3.72
  보통주수정주가(기말)＜당기＞,"34,800","30,650","32,950","53,400","44,250","48,900", , 
  BPS＜당기＞,"34,576","34,612","35,591","38,672","40,644","46,653", , 
펼치기 PCR,9.62,3.69,-14.80,-14.42,6.10,5.05,142.28,-17.12
  보통주수정주가(기말)＜당기＞,"34,800","30,650","32,950","53,400","44,250","48,900", , 
  CPS＜당기＞,"3,618","8,307","-2,226","-3,704","7,259","9,679", , 
펼치기 PSR,0.58,0.59,1.32,1.37,0.85,0.70,-38.16,-17.94
  보통주수정주가(기말)＜당기＞,"34,800","30,650","32,950","53,400","44,250","48,900", , 
  SPS＜당기＞,"59,574","51,787","24,953","38,858","52,066","70,120", , 
펼치기 EV/EBITDA,4.24,3.29,12.04,10.34,6.55,5.92,-36.63,-9.64
  EV＜당기＞,"16,568.1","14,758.8","17,942.4","27,003.9","23,482.6","26,699.5", , 
  EBITDA＜당기＞,"3,911.6","4,492.5","1,490.0","2,612.5","3,584.7","4,510.8", , 
펼치기 DPS,"1,100","1,200",700,"1,000","1,200",,20, 
  현금DPS,"1,100","1,200",700,"1,000","1,200",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.16,3.92,2.12,1.87,2.71,2.15,0.84,-0.56
  현금배당성향(%),17.35,15.08,32.70,24.50,34.88,15.91,10.37,-18.97
