항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-1,197,-545,-208,227,,209, 
  당기순이익(지배)＜당기＞,-0.2,29.8,-82.7,-31.5,34.4,, , 
  보통주수정평균발행주식수＜당기＞,"15,160,128","15,160,128","15,160,128","15,160,128","15,174,828","15,333,213", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"13,230","13,105","12,354","12,153","12,678",,4, 
  자본총계(지배)＜당기＞,"1,921.0","1,902.8","1,793.7","1,764.6","1,862.8",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,519,628","14,519,628","14,519,628","14,519,628","14,692,713","14,692,713", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,086",518,"2,673","2,097",985,,-53, 
  영업활동현금흐름＜당기＞,467.8,78.6,405.2,317.9,149.4,, , 
  보통주수정평균발행주식수＜당기＞,"15,160,128","15,160,128","15,160,128","15,160,128","15,174,828","15,333,213", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"35,676","33,255","32,596","30,254","31,951",,6, 
  매출액＜당기＞,"5,408.5","5,041.5","4,941.6","4,586.5","4,848.6",, , 
  보통주수정평균발행주식수＜당기＞,"15,160,128","15,160,128","15,160,128","15,160,128","15,174,828","15,333,213", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,34.23,N/A,N/A,67.41,,193.73, 
  보통주수정주가(기말)＜당기＞,"5,680","6,730","4,950","14,950","15,300","9,990", , 
  EPS＜당기＞,-1,197,-545,-208,227,, , 
펼치기 PBR,0.43,0.51,0.40,1.23,1.21,,-1.90, 
  보통주수정주가(기말)＜당기＞,"5,680","6,730","4,950","14,950","15,300","9,990", , 
  BPS＜당기＞,"13,230","13,105","12,354","12,153","12,678",, , 
펼치기 PCR,1.84,12.99,1.85,7.13,15.54,,118.00, 
  보통주수정주가(기말)＜당기＞,"5,680","6,730","4,950","14,950","15,300","9,990", , 
  CPS＜당기＞,"3,086",518,"2,673","2,097",985,, , 
펼치기 PSR,0.16,0.20,0.15,0.49,0.48,,-3.10, 
  보통주수정주가(기말)＜당기＞,"5,680","6,730","4,950","14,950","15,300","9,990", , 
  SPS＜당기＞,"35,676","33,255","32,596","30,254","31,951",, , 
펼치기 EV/EBITDA,6.89,7.88,8.38,16.57,13.43,,-18.96, 
  EV＜당기＞,"1,830.2","2,306.5","2,485.8","3,977.0","4,331.6",, , 
  EBITDA＜당기＞,265.7,292.8,296.5,240.1,322.7,, , 
펼치기 DPS,150,100,100,100,150,,50, 
  현금DPS,150,100,100,100,150,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.64,1.49,2.02,0.67,0.98,,0.31, 
  현금배당성향(%),"-14,475.46",48.71,-17.56,-46.07,63.99,,110.06, 
