항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,691,385,-433,321,730,,128, 
  당기순이익(지배)＜당기＞,132.7,73.9,-83.2,61.5,140.3,, , 
  보통주수정평균발행주식수＜당기＞,"19,200,000","19,200,000","19,200,000","19,200,000","19,200,000","19,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"11,439","11,581","11,092","11,350","12,416",,9, 
  자본총계(지배)＜당기＞,"2,196.3","2,223.5","2,129.8","2,179.1","2,383.8",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,200,000","19,200,000","19,200,000","19,200,000","19,200,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,453,"1,661",841,786,"1,057",,34, 
  영업활동현금흐름＜당기＞,87.0,319.0,161.5,150.9,202.9,, , 
  보통주수정평균발행주식수＜당기＞,"19,200,000","19,200,000","19,200,000","19,200,000","19,200,000","19,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,555","8,727","7,955","7,066","6,646",,-6, 
  매출액＜당기＞,"1,834.6","1,675.6","1,527.3","1,356.6","1,276.1",, , 
  보통주수정평균발행주식수＜당기＞,"19,200,000","19,200,000","19,200,000","19,200,000","19,200,000","19,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.85,15.30,N/A,19.28,7.50,,-61.09, 
  보통주수정주가(기말)＜당기＞,"7,500","5,890","5,050","6,180","5,480","5,810", , 
  EPS＜당기＞,691,385,-433,321,730,, , 
펼치기 PBR,0.66,0.51,0.46,0.54,0.44,,-18.94, 
  보통주수정주가(기말)＜당기＞,"7,500","5,890","5,050","6,180","5,480","5,810", , 
  BPS＜당기＞,"11,439","11,581","11,092","11,350","12,416",, , 
펼치기 PCR,16.55,3.55,6.00,7.86,5.19,,-34.03, 
  보통주수정주가(기말)＜당기＞,"7,500","5,890","5,050","6,180","5,480","5,810", , 
  CPS＜당기＞,453,"1,661",841,786,"1,057",, , 
펼치기 PSR,0.78,0.67,0.63,0.87,0.82,,-5.73, 
  보통주수정주가(기말)＜당기＞,"7,500","5,890","5,050","6,180","5,480","5,810", , 
  SPS＜당기＞,"9,555","8,727","7,955","7,066","6,646",, , 
펼치기 EV/EBITDA,2.04,1.35,1.53,4.73,0.59,,-87.55, 
  EV＜당기＞,572.7,292.7,154.6,358.9,60.5,, , 
  EBITDA＜당기＞,280.8,216.8,101.0,75.9,102.8,, , 
펼치기 DPS,150,150,140,150,140,,-7, 
  현금DPS,150,150,140,150,140,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.00,2.55,2.77,2.43,2.55,,0.13, 
  현금배당성향(%),21.71,38.96,-32.31,46.79,19.16,,-27.63, 
