항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,772","2,710","3,859","3,739","3,395","4,088",-9,20
  당기순이익(지배)＜당기＞,"1,433.3","1,029.7","1,466.4","1,420.9","1,289.9","1,553.3", , 
  보통주수정평균발행주식수＜당기＞,"37,999,178","37,999,178","37,999,178","37,999,178","37,999,178","37,999,178", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"35,724","37,335","39,266","40,939","42,676","44,523",4,4
  자본총계(지배)＜당기＞,"12,078.3","12,623.0","13,275.8","13,841.6","14,428.7","15,053.3", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"33,810,239","33,810,239","33,810,239","33,810,239","33,810,239",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"7,742","6,236","7,364","9,116","8,771","7,948",-4,-9
  영업활동현금흐름＜당기＞,"2,942.1","2,369.7","2,798.3","3,464.2","3,333.0","3,390.0", , 
  보통주수정평균발행주식수＜당기＞,"37,999,178","37,999,178","37,999,178","37,999,178","37,999,178","37,999,178", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"51,113","53,115","56,620","58,510","60,856","63,773",4,5
  매출액＜당기＞,"19,422.7","20,183.4","21,515.2","22,233.4","23,124.9","24,233.3", , 
  보통주수정평균발행주식수＜당기＞,"37,999,178","37,999,178","37,999,178","37,999,178","37,999,178","37,999,178", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,28.37,37.09,24.28,22.73,21.77,17.03,-4.23,-21.79
  보통주수정주가(기말)＜당기＞,"107,000","100,500","93,700","85,000","73,900","69,600", , 
  EPS＜당기＞,"3,772","2,710","3,859","3,739","3,395","4,088", , 
펼치기 PBR,3.00,2.69,2.39,2.08,1.73,1.56,-16.60,-9.73
  보통주수정주가(기말)＜당기＞,"107,000","100,500","93,700","85,000","73,900","69,600", , 
  BPS＜당기＞,"35,724","37,335","39,266","40,939","42,676","44,523", , 
펼치기 PCR,13.82,16.12,12.72,9.32,8.43,8.76,-9.64,3.94
  보통주수정주가(기말)＜당기＞,"107,000","100,500","93,700","85,000","73,900","69,600", , 
  CPS＜당기＞,"7,742","6,236","7,364","9,116","8,771","7,948", , 
펼치기 PSR,2.09,1.89,1.65,1.45,1.21,1.09,-16.41,-10.13
  보통주수정주가(기말)＜당기＞,"107,000","100,500","93,700","85,000","73,900","69,600", , 
  SPS＜당기＞,"51,113","53,115","56,620","58,510","60,856","63,773", , 
펼치기 EV/EBITDA,11.13,10.69,9.44,7.49,6.50,6.67,-13.15,2.56
  EV＜당기＞,"38,948.0","36,714.8","33,867.9","27,725.7","22,673.9","23,962.4", , 
  EBITDA＜당기＞,"3,500.5","3,434.1","3,588.3","3,703.4","3,487.3","3,593.3", , 
펼치기 DPS,"2,500","2,500","2,500","2,500","2,500",,0, 
  현금DPS,"2,500","2,500","2,500","2,500","2,500",, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.34,2.49,2.67,2.94,3.38,3.64,0.44,0.26
  현금배당성향(%),58.97,82.09,57.64,59.49,65.53,61.97,6.04,-3.55
