항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,92,-45,-119,139,-549,,-495, 
  당기순이익(지배)＜당기＞,16.6,-8.1,-21.4,25.1,-98.9,, , 
  보통주수정평균발행주식수＜당기＞,"18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,035","4,682","4,832","5,175","4,420",,-15, 
  자본총계(지배)＜당기＞,899.8,836.7,863.5,924.8,789.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,869,019","17,869,019","17,869,019","17,869,019","17,869,019","17,869,019", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,203,137,-49,-240,-375,,-56, 
  영업활동현금흐름＜당기＞,36.6,24.7,-8.9,-43.3,-67.5,, , 
  보통주수정평균발행주식수＜당기＞,"18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,022","4,654","4,964","4,787","4,630",,-3, 
  매출액＜당기＞,"1,083.9",837.7,893.5,861.7,833.4,, , 
  보통주수정평균발행주식수＜당기＞,"18,000,000","18,000,000","18,000,000","18,000,000","18,000,000","18,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,34.24,N/A,N/A,21.66,N/A,,-130.18, 
  보통주수정주가(기말)＜당기＞,"3,165","4,415","3,035","3,015","3,590","3,000", , 
  EPS＜당기＞,92,-45,-119,139,-549,, , 
펼치기 PBR,0.63,0.94,0.63,0.58,0.81,,39.40, 
  보통주수정주가(기말)＜당기＞,"3,165","4,415","3,035","3,015","3,590","3,000", , 
  BPS＜당기＞,"5,035","4,682","4,832","5,175","4,420",, , 
펼치기 PCR,15.57,32.22,-61.62,-12.55,-9.57,,23.71, 
  보통주수정주가(기말)＜당기＞,"3,165","4,415","3,035","3,015","3,590","3,000", , 
  CPS＜당기＞,203,137,-49,-240,-375,, , 
펼치기 PSR,0.53,0.95,0.61,0.63,0.78,,23.11, 
  보통주수정주가(기말)＜당기＞,"3,165","4,415","3,035","3,015","3,590","3,000", , 
  SPS＜당기＞,"6,022","4,654","4,964","4,787","4,630",, , 
펼치기 EV/EBITDA,22.01,31.95,198.98,16.88,-14.01,,-182.98, 
  EV＜당기＞,799.5,978.7,847.9,899.8,"1,052.8",, , 
  EBITDA＜당기＞,36.3,30.6,4.3,53.3,-75.2,, , 
펼치기 DPS,20,20,25,5,,, , 
  현금DPS,20,20,25,5,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.63,0.45,0.82,0.17,,, , 
  현금배당성향(%),21.48,-44.05,-20.85,3.57,,, , 
