항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,,"6,848","8,239","3,596","2,679","2,635",-26,-2
  당기순이익(지배)＜당기＞,,"2,298.5","4,136.7","2,202.1","1,765.4","1,736.5", , 
  보통주수정평균발행주식수＜당기＞,,"33,565,033","50,209,989","61,244,286","65,907,330","65,907,330", , 
  우선주수정평균발행주식수＜당기＞,,0,0,0,0,0, , 
펼치기 BPS,,"36,740","44,456","41,626","43,665","45,859",5,5
  자본총계(지배)＜당기＞,,"18,443.6","22,317.3","27,430.3","28,774.4","30,220.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,0,"50,200,519","50,200,519","65,897,860","65,897,860",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,,"13,545","-2,390","-4,227",462,"3,280",111,610
  영업활동현금흐름＜당기＞,,"4,546.4","-1,199.9","-2,589.1",304.5,"2,630.0", , 
  보통주수정평균발행주식수＜당기＞,,"33,565,033","50,209,989","61,244,286","65,907,330","65,907,330", , 
  우선주수정평균발행주식수＜당기＞,,0,0,0,0,0, , 
펼치기 SPS,,"83,204","83,977","59,928","51,040","49,174",-15,-4
  매출액＜당기＞,,"27,927.4","42,164.9","36,702.2","33,639.1","32,409.0", , 
  보통주수정평균발행주식수＜당기＞,,"33,565,033","50,209,989","61,244,286","65,907,330","65,907,330", , 
  우선주수정평균발행주식수＜당기＞,,0,0,0,0,0, , 
펼치기 PER,,6.53,2.89,7.26,8.55,5.22,17.78,-38.96
  보통주수정주가(기말)＜당기＞,,"44,691","23,783","26,100","22,900","13,750", , 
  EPS＜당기＞,,"6,848","8,239","3,596","2,679","2,635", , 
펼치기 PBR,,1.22,0.53,0.63,0.52,0.30,-16.36,-42.83
  보통주수정주가(기말)＜당기＞,,"44,691","23,783","26,100","22,900","13,750", , 
  BPS＜당기＞,,"36,740","44,456","41,626","43,665","45,859", , 
펼치기 PCR,,3.30,-9.95,-6.17,49.57,4.19,902.84,-91.54
  보통주수정주가(기말)＜당기＞,,"44,691","23,783","26,100","22,900","13,750", , 
  CPS＜당기＞,,"13,545","-2,390","-4,227",462,"3,280", , 
펼치기 PSR,,0.54,0.28,0.44,0.45,0.28,3.02,-37.68
  보통주수정주가(기말)＜당기＞,,"44,691","23,783","26,100","22,900","13,750", , 
  SPS＜당기＞,,"83,204","83,977","59,928","51,040","49,174", , 
펼치기 EV/EBITDA,,3.88,1.25,2.40,4.74,4.73,97.31,-0.06
  EV＜당기＞,,"12,666.3","7,219.3","14,931.5","14,770.4","13,552.3", , 
  EBITDA＜당기＞,,"3,265.3","5,774.1","6,221.4","3,119.1","2,863.5", , 
펼치기 DPS,,438,438,600,600,,0, 
  현금DPS,,438,438,600,600,, , 
  주식DPS,,0,0,0,,, , 
  현금배당수익률,,0.98,1.84,2.30,2.62,4.36,0.32,1.74
  현금배당성향(%),,9.56,5.31,17.96,22.40,22.77,4.44,0.37
