항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,429,420,505,465,932,,100, 
  당기순이익(지배)＜당기＞,122.7,120.0,144.4,132.9,266.4,, , 
  보통주수정평균발행주식수＜당기＞,"28,572,230","28,572,230","28,572,230","28,572,230","28,572,230","28,572,230", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,736","6,111","6,684","7,236","8,239",,14, 
  자본총계(지배)＜당기＞,"1,639.0","1,740.1","1,817.8","1,874.2","2,133.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"28,572,230","28,475,330","27,197,100","25,900,714","25,900,714","25,900,714", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-11,-115,"1,568",460,-471,,-202, 
  영업활동현금흐름＜당기＞,-3.1,-33.0,448.1,131.6,-134.5,, , 
  보통주수정평균발행주식수＜당기＞,"28,572,230","28,572,230","28,572,230","28,572,230","28,572,230","28,572,230", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,017","11,217","9,704","9,256","12,405",,34, 
  매출액＜당기＞,"2,576.5","3,205.0","2,772.5","2,644.7","3,544.4",, , 
  보통주수정평균발행주식수＜당기＞,"28,572,230","28,572,230","28,572,230","28,572,230","28,572,230","28,572,230", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,9.60,7.12,5.71,7.46,4.24,,-43.22, 
  보통주수정주가(기말)＜당기＞,"4,121","2,993","2,885","3,470","3,950","5,410", , 
  EPS＜당기＞,429,420,505,465,932,, , 
펼치기 PBR,0.72,0.49,0.43,0.48,0.48,,-0.02, 
  보통주수정주가(기말)＜당기＞,"4,121","2,993","2,885","3,470","3,950","5,410", , 
  BPS＜당기＞,"5,736","6,111","6,684","7,236","8,239",, , 
펼치기 PCR,-375.25,-25.92,1.84,7.54,-8.39,,-211.36, 
  보통주수정주가(기말)＜당기＞,"4,121","2,993","2,885","3,470","3,950","5,410", , 
  CPS＜당기＞,-11,-115,"1,568",460,-471,, , 
펼치기 PSR,0.46,0.27,0.30,0.37,0.32,,-15.06, 
  보통주수정주가(기말)＜당기＞,"4,121","2,993","2,885","3,470","3,950","5,410", , 
  SPS＜당기＞,"9,017","11,217","9,704","9,256","12,405",, , 
펼치기 EV/EBITDA,3.45,3.36,1.22,1.70,2.58,,51.69, 
  EV＜당기＞,790.8,599.2,291.7,413.0,924.8,, , 
  EBITDA＜당기＞,229.2,178.2,239.6,242.4,357.9,, , 
펼치기 DPS,70,70,110,90,135,,50, 
  현금DPS,70,70,110,90,135,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.70,2.34,3.81,2.59,3.42,,0.82, 
  현금배당성향(%),16.30,16.60,20.73,17.54,13.12,,-4.42, 
