항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,535","1,566","1,729","2,187","8,961","2,323",310,-74
  당기순이익(지배)＜당기＞,"1,181.6","1,206.0","1,331.3","1,684.3","8,152.1","2,432.9", , 
  보통주수정평균발행주식수＜당기＞,"77,000,000","77,000,000","77,000,000","77,000,000","90,972,870","104,717,922", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"26,369","27,116","28,443","29,928","39,822","39,976",33,0
  자본총계(지배)＜당기＞,"20,303.9","20,879.3","21,901.0","23,044.9","40,690.2","40,847.3", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"77,000,000","77,000,000","77,000,000","77,000,000","102,180,025","102,180,025", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"5,743","4,218","10,446","10,467","7,858","8,440",-25,7
  영업활동현금흐름＜당기＞,"4,422.3","3,247.8","8,043.3","8,059.8","7,148.5","9,915.1", , 
  보통주수정평균발행주식수＜당기＞,"77,000,000","77,000,000","77,000,000","77,000,000","90,972,870","104,717,922", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"107,358","112,878","116,973","115,095","107,347","106,454",-7,-1
  매출액＜당기＞,"82,665.7","86,916.1","90,069.3","88,623.2","97,657.0","111,476.0", , 
  보통주수정평균발행주식수＜당기＞,"77,000,000","77,000,000","77,000,000","77,000,000","90,972,870","104,717,922", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,26.26,25.86,22.70,15.75,3.39,11.28,-78.46,232.42
  보통주수정주가(기말)＜당기＞,"40,300","40,500","39,250","34,450","30,400","26,200", , 
  EPS＜당기＞,"1,535","1,566","1,729","2,187","8,961","2,323", , 
펼치기 PBR,1.53,1.49,1.38,1.15,0.76,0.66,-33.68,-14.15
  보통주수정주가(기말)＜당기＞,"40,300","40,500","39,250","34,450","30,400","26,200", , 
  BPS＜당기＞,"26,369","27,116","28,443","29,928","39,822","39,976", , 
펼치기 PCR,7.02,9.60,3.76,3.29,3.87,3.10,17.55,-19.76
  보통주수정주가(기말)＜당기＞,"40,300","40,500","39,250","34,450","30,400","26,200", , 
  CPS＜당기＞,"5,743","4,218","10,446","10,467","7,858","8,440", , 
펼치기 PSR,0.38,0.36,0.34,0.30,0.28,0.25,-5.39,-13.09
  보통주수정주가(기말)＜당기＞,"40,300","40,500","39,250","34,450","30,400","26,200", , 
  SPS＜당기＞,"107,358","112,878","116,973","115,095","107,347","106,454", , 
펼치기 EV/EBITDA,8.97,8.39,6.43,5.77,6.43,5.34,11.46,-16.88
  EV＜당기＞,"39,198.4","40,386.0","57,759.3","53,131.9","57,242.8","47,476.5", , 
  EBITDA＜당기＞,"4,368.2","4,812.9","8,979.4","9,211.6","8,903.7","8,884.7", , 
펼치기 DPS,600,650,750,900,"1,200",,33, 
  현금DPS,600,650,750,900,"1,200",, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.49,1.60,1.91,2.61,3.95,4.07,1.33,0.12
  현금배당성향(%),39.10,41.50,43.38,41.15,15.04,45.91,-26.10,30.87
