항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,275,298,261,203,220,,8, 
  당기순이익(지배)＜당기＞,110.0,119.3,104.3,81.2,88.0,, , 
  보통주수정평균발행주식수＜당기＞,"40,000,000","40,000,000","40,000,000","40,000,000","40,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"4,874","5,116","5,264","5,354","5,504",,3, 
  자본총계(지배)＜당기＞,"1,949.5","2,046.6","2,099.5","2,127.6","2,187.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"40,000,000","40,000,000","39,886,268","39,739,956","39,739,956","39,739,956", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,744,263,469,294,168,,-43, 
  영업활동현금흐름＜당기＞,297.5,105.2,187.4,117.6,67.4,, , 
  보통주수정평균발행주식수＜당기＞,"40,000,000","40,000,000","40,000,000","40,000,000","40,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,904","7,170","6,733","6,150","7,499",,22, 
  매출액＜당기＞,"2,761.7","2,867.9","2,693.4","2,459.9","2,999.5",, , 
  보통주수정평균발행주식수＜당기＞,"40,000,000","40,000,000","40,000,000","40,000,000","40,000,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,12.13,9.52,11.58,12.98,14.38,,10.77, 
  보통주수정주가(기말)＜당기＞,"3,335","2,840","3,020","2,635","3,165","3,130", , 
  EPS＜당기＞,275,298,261,203,220,, , 
펼치기 PBR,0.68,0.56,0.57,0.49,0.58,,16.84, 
  보통주수정주가(기말)＜당기＞,"3,335","2,840","3,020","2,635","3,165","3,130", , 
  BPS＜당기＞,"4,874","5,116","5,264","5,354","5,504",, , 
펼치기 PCR,4.48,10.80,6.44,8.96,18.79,,109.71, 
  보통주수정주가(기말)＜당기＞,"3,335","2,840","3,020","2,635","3,165","3,130", , 
  CPS＜당기＞,744,263,469,294,168,, , 
펼치기 PSR,0.48,0.40,0.45,0.43,0.42,,-1.49, 
  보통주수정주가(기말)＜당기＞,"3,335","2,840","3,020","2,635","3,165","3,130", , 
  SPS＜당기＞,"6,904","7,170","6,733","6,150","7,499",, , 
펼치기 EV/EBITDA,4.82,3.49,3.90,3.63,4.96,,36.56, 
  EV＜당기＞,912.0,700.7,685.5,608.3,797.8,, , 
  EBITDA＜당기＞,189.2,200.9,175.7,167.6,161.0,, , 
펼치기 DPS,115,115,115,105,105,,0, 
  현금DPS,115,115,115,105,105,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.45,4.05,3.81,3.98,3.32,,-0.67, 
  현금배당성향(%),41.83,38.55,43.96,51.39,47.40,,-4.00, 
