항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-285,-74,-765,-834,19,,102, 
  당기순이익(지배)＜당기＞,-43.4,-11.3,-116.5,-127.0,2.9,, , 
  보통주수정평균발행주식수＜당기＞,"15,225,000","15,225,000","15,225,000","15,225,000","15,225,000","15,225,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"7,264","6,988","6,005","5,045","5,032",,-0, 
  자본총계(지배)＜당기＞,"1,105.9","1,063.9",914.3,762.5,758.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,225,000","15,225,000","15,225,000","15,113,627","15,064,473","15,064,473", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,266,-761,-260,647,-178,,-128, 
  영업활동현금흐름＜당기＞,40.5,-115.8,-39.6,98.5,-27.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,225,000","15,225,000","15,225,000","15,225,000","15,225,000","15,225,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,955","13,219","12,058","10,284","10,196",,-1, 
  매출액＜당기＞,"1,972.5","2,012.5","1,835.9","1,565.7","1,552.3",, , 
  보통주수정평균발행주식수＜당기＞,"15,225,000","15,225,000","15,225,000","15,225,000","15,225,000","15,225,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,188.28,,"4,050.17", 
  보통주수정주가(기말)＜당기＞,"5,500","4,180","4,120","3,975","3,525","4,180", , 
  EPS＜당기＞,-285,-74,-765,-834,19,, , 
펼치기 PBR,0.76,0.60,0.69,0.79,0.70,,-11.10, 
  보통주수정주가(기말)＜당기＞,"5,500","4,180","4,120","3,975","3,525","4,180", , 
  BPS＜당기＞,"7,264","6,988","6,005","5,045","5,032",, , 
펼치기 PCR,20.67,-5.49,-15.84,6.15,-19.81,,-422.28, 
  보통주수정주가(기말)＜당기＞,"5,500","4,180","4,120","3,975","3,525","4,180", , 
  CPS＜당기＞,266,-761,-260,647,-178,, , 
펼치기 PSR,0.42,0.32,0.34,0.39,0.35,,-10.56, 
  보통주수정주가(기말)＜당기＞,"5,500","4,180","4,120","3,975","3,525","4,180", , 
  SPS＜당기＞,"12,955","13,219","12,058","10,284","10,196",, , 
펼치기 EV/EBITDA,15.96,22.81,39.74,-53.20,21.54,,140.49, 
  EV＜당기＞,"1,314.3",999.1,"1,120.5","1,080.6","1,070.6",, , 
  EBITDA＜당기＞,82.3,43.8,28.2,-20.3,49.7,, , 
펼치기 DPS,150,150,140,0,,, , 
  현금DPS,150,150,140,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.73,3.59,3.40,0.00,,, , 
  현금배당성향(%),-52.64,-202.43,-18.30,0.00,,, , 
