항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-714,-606,-116,591,"1,008",,71, 
  당기순이익(지배)＜당기＞,-78.2,-66.4,-12.7,64.7,110.4,, , 
  보통주수정평균발행주식수＜당기＞,"10,950,000","10,950,000","10,950,000","10,950,000","10,950,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"10,446","9,282","10,528","13,217","13,678",,3, 
  자본총계(지배)＜당기＞,"1,143.8","1,016.4","1,152.8","1,375.1","1,423.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,950,000","10,950,000","10,950,000","10,403,915","10,403,915","10,403,915", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-1,013",354,"2,298","3,104","1,355",,-56, 
  영업활동현금흐름＜당기＞,-110.9,38.7,251.6,339.8,148.4,, , 
  보통주수정평균발행주식수＜당기＞,"10,950,000","10,950,000","10,950,000","10,950,000","10,950,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"18,229","17,438","19,995","26,322","24,498",,-7, 
  매출액＜당기＞,"1,996.0","1,909.4","2,189.4","2,882.3","2,682.5",, , 
  보통주수정평균발행주식수＜당기＞,"10,950,000","10,950,000","10,950,000","10,950,000","10,950,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,N/A,N/A,8.33,7.09,,-14.80, 
  보통주수정주가(기말)＜당기＞,"5,140","5,500","3,925","4,920","7,150","8,830", , 
  EPS＜당기＞,-714,-606,-116,591,"1,008",, , 
펼치기 PBR,0.49,0.59,0.37,0.37,0.52,,40.43, 
  보통주수정주가(기말)＜당기＞,"5,140","5,500","3,925","4,920","7,150","8,830", , 
  BPS＜당기＞,"10,446","9,282","10,528","13,217","13,678",, , 
펼치기 PCR,-5.07,15.55,1.71,1.59,5.28,,232.81, 
  보통주수정주가(기말)＜당기＞,"5,140","5,500","3,925","4,920","7,150","8,830", , 
  CPS＜당기＞,"-1,013",354,"2,298","3,104","1,355",, , 
펼치기 PSR,0.28,0.32,0.20,0.19,0.29,,56.15, 
  보통주수정주가(기말)＜당기＞,"5,140","5,500","3,925","4,920","7,150","8,830", , 
  SPS＜당기＞,"18,229","17,438","19,995","26,322","24,498",, , 
펼치기 EV/EBITDA,-16.57,-20.56,100.88,5.39,5.49,,1.82, 
  EV＜당기＞,858.9,889.2,500.5,362.7,522.8,, , 
  EBITDA＜당기＞,-51.8,-43.2,5.0,67.3,95.2,, , 
펼치기 DPS,100,100,100,100,100,,0, 
  현금DPS,100,100,100,100,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.95,1.82,2.55,2.03,1.40,,-0.63, 
  현금배당성향(%),-14.01,-16.50,-86.18,16.08,9.43,,-6.65, 
