항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,579,480,427,778,936,,20, 
  당기순이익(지배)＜당기＞,561.2,464.8,413.4,754.0,906.9,, , 
  보통주수정평균발행주식수＜당기＞,"96,866,418","96,866,418","96,866,418","96,866,418","96,866,418",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"7,311","7,762","8,153","9,220","10,239",,11, 
  자본총계(지배)＜당기＞,"7,079.9","7,517.0","7,895.7","8,652.0","9,608.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"96,839,145","96,839,145","96,839,145","93,839,145","93,839,145","93,839,145", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"-2,786","4,637","-3,512","-3,223","1,905",,159, 
  영업활동현금흐름＜당기＞,"-2,698.7","4,492.2","-3,401.6","-3,122.1","1,845.3",, , 
  보통주수정평균발행주식수＜당기＞,"96,866,418","96,866,418","96,866,418","96,866,418","96,866,418",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"7,555","8,430","10,083","15,182","14,151",,-7, 
  매출액＜당기＞,"7,318.2","8,165.4","9,766.8","14,706.1","13,707.5",, , 
  보통주수정평균발행주식수＜당기＞,"96,866,418","96,866,418","96,866,418","96,866,418","96,866,418",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,6.03,4.95,5.37,5.07,3.84,,-24.33, 
  보통주수정주가(기말)＜당기＞,"3,495","2,375","2,290","3,950","3,595","3,405", , 
  EPS＜당기＞,579,480,427,778,936,, , 
펼치기 PBR,0.48,0.31,0.28,0.43,0.35,,-18.05, 
  보통주수정주가(기말)＜당기＞,"3,495","2,375","2,290","3,950","3,595","3,405", , 
  BPS＜당기＞,"7,311","7,762","8,153","9,220","10,239",, , 
펼치기 PCR,-1.25,0.51,-0.65,-1.23,1.89,,253.99, 
  보통주수정주가(기말)＜당기＞,"3,495","2,375","2,290","3,950","3,595","3,405", , 
  CPS＜당기＞,"-2,786","4,637","-3,512","-3,223","1,905",, , 
펼치기 PSR,0.46,0.28,0.23,0.26,0.25,,-2.36, 
  보통주수정주가(기말)＜당기＞,"3,495","2,375","2,290","3,950","3,595","3,405", , 
  SPS＜당기＞,"7,555","8,430","10,083","15,182","14,151",, , 
펼치기 EV/EBITDA,16.17,10.27,15.38,13.57,12.40,,-8.67, 
  EV＜당기＞,"12,802.3","7,644.7","11,141.3","15,823.0","17,170.8",, , 
  EBITDA＜당기＞,791.9,744.4,724.2,"1,165.7","1,385.1",, , 
펼치기 DPS,0,60,70,120,140,,17, 
  현금DPS,0,60,70,120,140,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,2.53,3.06,3.04,3.89,,0.86, 
  현금배당성향(%),0.00,12.50,16.40,14.93,14.49,,-0.45, 
