항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-3,569","3,632",-248,574,"10,618","5,196","1,749",-51
  당기순이익(지배)＜당기＞,-449.1,457.1,-31.2,74.3,"1,587.2",776.7, , 
  보통주수정평균발행주식수＜당기＞,"12,584,834","12,584,834","12,584,834","12,934,969","14,947,628","14,947,628", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"57,778","73,829","72,285","73,015","84,534","87,772",16,4
  자본총계(지배)＜당기＞,"7,172.3","9,164.9","9,096.9","10,914.0","12,231.3","12,700.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,413,627","12,413,627","12,584,835","14,947,626","14,469,227","14,469,227", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,534","9,224","13,290","18,645","13,116","13,425",-30,2
  영업활동현금흐름＜당기＞,318.9,"1,160.8","1,672.5","2,411.7","1,960.5","1,346.7", , 
  보통주수정평균발행주식수＜당기＞,"12,584,834","12,584,834","12,584,834","12,934,969","14,947,628","14,947,628", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"144,031","155,010","163,875","171,294","167,527","191,669",-2,14
  매출액＜당기＞,"18,126.0","19,507.7","20,623.4","22,156.9","25,041.3","28,650.0", , 
  보통주수정평균발행주식수＜당기＞,"12,584,834","12,584,834","12,584,834","12,934,969","14,947,628","14,947,628", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,14.10,N/A,83.21,2.83,6.15,-96.59,116.92
  보통주수정주가(기말)＜당기＞,"24,759","51,233","28,568","47,800","30,100","31,950", , 
  EPS＜당기＞,"-3,569","3,632",-248,574,"10,618","5,196", , 
펼치기 PBR,0.43,0.69,0.40,0.65,0.36,0.36,-45.61,2.23
  보통주수정주가(기말)＜당기＞,"24,759","51,233","28,568","47,800","30,100","31,950", , 
  BPS＜당기＞,"57,778","73,829","72,285","73,015","84,534","87,772", , 
펼치기 PCR,9.77,5.55,2.15,2.56,2.29,2.38,-10.49,3.70
  보통주수정주가(기말)＜당기＞,"24,759","51,233","28,568","47,800","30,100","31,950", , 
  CPS＜당기＞,"2,534","9,224","13,290","18,645","13,116","13,425", , 
펼치기 PSR,0.17,0.33,0.17,0.28,0.18,0.17,-35.61,-7.22
  보통주수정주가(기말)＜당기＞,"24,759","51,233","28,568","47,800","30,100","31,950", , 
  SPS＜당기＞,"144,031","155,010","163,875","171,294","167,527","191,669", , 
펼치기 EV/EBITDA,13.88,13.94,10.47,10.26,8.83,8.59,-13.94,-2.67
  EV＜당기＞,"12,549.3","15,664.1","22,211.7","23,804.6","20,004.3","22,165.8", , 
  EBITDA＜당기＞,903.8,"1,124.1","2,121.3","2,321.0","2,266.3","2,580.0", , 
펼치기 DPS,381,476,476,600,600,,0, 
  현금DPS,381,476,476,600,600,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.54,0.93,1.67,1.26,1.99,1.88,0.74,-0.12
  현금배당성향(%),-10.51,12.91,-191.61,120.71,5.47,11.55,-115.24,6.08
